datetime,author,message,superChat
2025-06-01 17:48:09,Toykan Demiran,@stace gelmeyin.,
2025-06-01 17:48:12,Emir,abi ps4 slim hal alınırmı,
2025-06-01 17:48:16,Xtray12,sa,
2025-06-01 17:48:17,Witcher53,ben de tatilim abi,
2025-06-01 17:48:18,Zeynep Nisa,Rafları düzeltip öyle çıksaydın,
2025-06-01 17:48:19,Emirhan Kilit,abi yarın doom yayını gelir mi,
2025-06-01 17:48:19,Pxtv1,GTA 6 war mi,
2025-06-01 17:48:21,Hamit Kulat,Hava yanıyor abi çeket giyme hiç ,
2025-06-01 17:48:25,önay durmus,:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,
2025-06-01 17:48:25,Hamza Coskun,Akşam yayın yapsan ,
2025-06-01 17:48:26,Berk,10k beğeni gerçek mi,
2025-06-01 17:48:27,Emir.Y,pazartesi tatil mi olur,
2025-06-01 17:48:36,Emir,abi ps4 slim haala alınırmı,
2025-06-01 17:48:38,Berk Çiftçi,yayın tekrarı olcak demi,
2025-06-01 17:48:40,Yücel Şeker,10 k begeni,
2025-06-01 17:48:41,Ahmet Efe Çelik,kaç lira aşı,
2025-06-01 17:48:42,Erdem Mısırlıoğlu,:grinning_face: ,
2025-06-01 17:48:45,Ich bin Karl.,tuh,
2025-06-01 17:48:46,Crystal Dwarf,tüh,
2025-06-01 17:48:47,Remberto,indirimdeki fifayı hediye edebilecek abi ablalar varm,
2025-06-01 17:48:48,Commander's Route,uncharted 4 türkçe varmı,
2025-06-01 17:48:48,Kadir Bey,abi hangi semtte dükkan,
2025-06-01 17:49:00,Bilgin,Hay aksiiii,
2025-06-01 17:49:01,Okan Ozhan,yarın yazar kasaya kağıt al :grinning_face:,
2025-06-01 17:49:02,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-06-01 17:49:04,Emir,abi ps4 slim hal alınırmı,
2025-06-01 17:49:04,Enes 14,bağışa bakar mısın abi,
2025-06-01 17:49:04,Bilgin,:_esnafmodon::_esnafmodon:,
2025-06-01 17:49:06,Snojkopo7,z raporu açıklandı mı ?,
2025-06-01 17:49:07,Emirhan Kilit,doom yayını ne zaman,
2025-06-01 17:49:07,VatoBato777,ABI XBOX SERIES S KACA GIDER,
2025-06-01 17:49:11,Enes 14,afiyet olsun,
2025-06-01 17:49:10,İnvaderlar,Bağıştan sorumuz var abi bakar mısın ?,
2025-06-01 17:49:11,Emir,abi ps4 slim hal alınırmı,
2025-06-01 17:49:12,Bilgin,Konsol Oyun kapanıyor,
2025-06-01 17:49:15,Berk Çiftçi,yayın tekrarı olcak demi,
2025-06-01 17:49:17,FFESPORTS,sa,
2025-06-01 17:49:19,Burak Gülmez,Abi süper chat attım 2 kere görmüyorsun bakar mısın bi,
2025-06-01 17:49:23,Emir,abi ps4 slim hal alınırmı,
2025-06-01 17:49:24,Lynex36,Ne oldu dostlar,
2025-06-01 17:49:30,Yedekhesap Yesekhesap,hayırlı tatiller abi,
2025-06-01 17:49:30,Kadir,abi ps4 çiziksiz deadpool oyununu ne kadara satın alırsın ,
2025-06-01 17:49:30,Ich bin Karl.,abi kick yayinlari iptal mi,
2025-06-01 17:49:31,Kadir Bey,Taner abi dükkan hangi semtte acaba,
2025-06-01 17:49:32,Bilgin,Salı günü hizmetinizde olacak,
2025-06-01 17:49:34,Muro Başkan,kağıt koy,
2025-06-01 17:49:36,Ich bin Karl.,NTP ne biliyo musunuz network time protocol,
2025-06-01 17:49:36,Kaya,kapatma abi posu atar kendisi,
2025-06-01 17:49:39,Commander's Route,uncharted 4 türkçe varmı,
2025-06-01 17:49:42,Emir,abi ps4 slim hal alınırmı,
2025-06-01 17:49:44,Vesqo,Abi adettendir göster ,
2025-06-01 17:49:46,Emirhan Kilit,doom yayını ne zaman,
2025-06-01 17:49:49,Çağatayy.2,30 k kazandın tabiiiiii,
2025-06-01 17:49:49,Nis2004,Görüşürüz abi ,
2025-06-01 17:49:50,Hayat and.....,ps4 sizden nasl alıcam,
2025-06-01 17:49:50,halo infinite,:body-blue-raised-arms:,
2025-06-01 17:49:51,mert keskin,boşver abi kimsenin bilmesine gerek yok takma bu kadar,
2025-06-01 17:49:51,Pqwew,Bitiyor mu yayın,
2025-06-01 17:49:51,Berk Çiftçi,yayın tekrarı varmı,
2025-06-01 17:49:52,Serdar Ulkeroglu,iyi günler abi,
2025-06-01 17:49:52, Shadow,BB,
2025-06-01 17:49:53,Burak Gülmez,abi2 kere süperchat attım görmüyorsun bakar mısın bi,
2025-06-01 17:49:53,Ahmet Efe Çelik,rdr 2 var mı abi kaç gündür sordum,
2025-06-01 17:49:58,Oğuz Kağan Yıldırım,eeeeeeee sevgi saygı nezaket dostlar oki doki ,
2025-06-01 17:49:59,Yücel Şeker,z raporuuuu,
2025-06-01 17:49:59,Snojkopo7,şaka geliyor,
2025-06-01 17:49:59,B2K •,SA,
2025-06-01 17:50:01,HIRSLI PUBG,yes be,
2025-06-01 17:50:03,Familie TV,Dındındın dırıdındınnn,
2025-06-01 17:50:04,Efe,saka,
2025-06-01 17:50:09,Reshuw,bb,
2025-06-01 17:50:11,Poorya Ahmadi,abi resident evil 7 sende varmi,
2025-06-01 17:50:13,Muro Başkan,kağıt koymassan yarın z raporu almaz,
2025-06-01 17:50:21,Alim G,Abi olay var anlatayım mı,
2025-06-01 17:50:22,Mines Of Moria,dındındındın,
2025-06-01 17:50:27,halo infinite,sali günü grsrs,
2025-06-01 17:50:27,Bilgin,Geliyooorrrduuu,
2025-06-01 17:50:28,Commander's Route,uncharted 4 türkçe varmı,
2025-06-01 17:50:29,Nis2004,Bereket versin ,
2025-06-01 17:50:30,vlkn,allah bereket versin,
2025-06-01 17:50:30,RxRush,19k?,
2025-06-01 17:50:33,Nis2004,Ortak iyi almış ,
2025-06-01 17:50:37,Turgut Ege Buğur,allah bereket versin taner abi :D,
2025-06-01 17:50:37,enginar69,10 bin  :fire::fire::fire:,
2025-06-01 17:50:38,Mehmet Ali Bozkurt,olmadı,
2025-06-01 17:50:39,satkomando,gözükmedi,
2025-06-01 17:50:39,Snojkopo7,19k mı,
2025-06-01 17:50:41,Buğra's Stop Motion,ps 3 içim pes 17 var mı,
2025-06-01 17:50:44,Poorya Ahmadi,abi resident evil 7 sende varmi,
2025-06-01 17:50:44,Erdem Mısırlıoğlu,yine kazanan ortak oldu :D,
2025-06-01 17:50:47,Serdar Ulkeroglu,hayırlı akşamlar abi görüşürüz,
2025-06-01 17:50:50,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-06-01 17:50:51,Oğuz Kağan Yıldırım,eeeeeee sevgi saygı nezaket dostlar oki doki,
2025-06-01 17:50:52,Curly Bear,allah bereket versin,
2025-06-01 17:50:57,Mustafa Duman,"19300 küsür ciro, 3 küsür kdv",
2025-06-01 17:51:01,Nis2004,:_esnafmodon::_asya::_geber::_geber::_esnafmodon:,
2025-06-01 17:51:01,Berk Çiftçi,umarım yayık tekrarı varıdr,
2025-06-01 17:51:03,Çağatayy.2,20 k,
2025-06-01 17:51:05,HIRSLI PUBG,25 k mı,
2025-06-01 17:51:06,alex damsasar,bb,
2025-06-01 17:51:15,Snojkopo7,bb,
2025-06-01 17:51:22,Magi,Fiş kesmicen bu kadar,
2025-06-01 17:51:27,Turgut Ege Buğur,space marine 2 oyna abi güncelleme geldi,
2025-06-01 17:51:30,Zenith Game,:hand-pink-waving:,
2025-06-01 17:51:37,BY Gaming,iyi akşamlar,
2025-06-01 17:51:38,Burak Gülmez,Abi 2 kere süperchat attım bakar mısın görmüyorsun ,
2025-06-01 17:51:39,Mert Demirel,kolay,
2025-06-01 17:51:40,Armağan Tüfekci,bb,
2025-06-01 17:51:42,halo infinite,"3,2,1:hand-pink-waving:",
2025-06-01 17:51:42,A. A.,20 binnnn bin berekey,
2025-06-01 17:51:45,Mert Demirel,"gelsin,",
2025-06-01 17:51:47,B2K •,bb,
2025-06-01 17:51:48,Murat Akgün,,
2025-06-01 17:51:49,EmirhanYılmaz,bb,
2025-06-01 17:51:50,Sevil Valizada Music,Rp,
2025-06-01 17:51:52,Nis2004,Rp gelir mi ,
2025-06-01 17:51:55,PASHA FENCER SİRİUS,Tam yayına geldim yayın bitti şansa bak,
2025-06-01 17:51:56,DZNX Football, saka gelcek,
2025-06-01 17:51:56,KOMUTAN,10 bin like abi,
2025-06-01 17:52:00,KOMUTAN,hayırlı ola,
2025-06-01 17:52:06,Commander's Route,uncharted 4 varmı,
2025-06-01 17:52:07,Snojkopo7,rp geldi,
2025-06-01 17:52:08,Poorya Ahmadi,abi sende resident evil 7 varmi,
2025-06-01 17:52:08,Nis2004,:face-green-smiling::face-green-smiling::face-green-smiling:,
2025-06-01 17:52:09,kano,oh beeeeeee şükür bitti yayın :grinning_face_with_big_eyes:,
2025-06-01 17:52:09,Erdem Mısırlıoğlu,oh beee :grinning_face: ,
2025-06-01 17:52:09,アタカン,aynen yersen,
2025-06-01 17:52:12,TITANW,abi niye küçükleri almıyon,
2025-06-01 17:52:13,Gökhan ,AHhhhahha,
2025-06-01 17:52:14,Mert Demirel,nereye,
2025-06-01 17:52:15,OMG its Verzakèn,sajkdjsakln rp god,
2025-06-01 17:52:15,Mehmethan,ahmaaaad,
2025-06-01 17:52:16,RxRush,Rp geldi geldi,
2025-06-01 17:52:16,OG,:face_with_tears_of_joy::face_with_tears_of_joy:,
2025-06-01 17:52:17,Uçuş Rotası,ah gel di şaka,
2025-06-01 17:52:17,kano,ahmetttt,
2025-06-01 17:52:18,HanBeyi,kapamadı,
2025-06-01 17:52:19,halo infinite,:face-turquoise-covering-eyes:,
2025-06-01 17:52:19,Murat Akgün,Kapanmadı,
2025-06-01 17:52:21,Maskeli TV,güzel rp,
2025-06-01 17:52:24,HanBeyi,:),
2025-06-01 17:52:26,Nis2004,:face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling:,
2025-06-01 17:52:27,HanBeyi,rp,
2025-06-01 17:52:29,Batuhan Eker,Babani arasana,
2025-06-01 17:52:29,Mançu,bruuh,
2025-06-01 17:52:30,Silent Wings,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-06-01 17:52:37,Mehmethan,:)),
2025-06-01 17:52:42,Erdem Mısırlıoğlu,:grinning_face: ,
2025-06-01 17:52:42,Enes 14,kapanmadı hâlâ,
2025-06-01 17:52:43,B2K •,mazlum,
2025-06-01 17:52:44,cemil safa köroğlu,mazlum,
2025-06-01 17:52:44,Ahmet Yilmaz,La aga birakin su Ahmet leri ,
2025-06-01 17:52:45,BaranN,mazlum,
2025-06-01 17:52:46,Emre KAPLAN,mazlum,
2025-06-01 17:52:47,R3tr0 hsn m,efsanesin abi,
2025-06-01 17:52:47,HanBeyi,mazlumu getirinnn,
2025-06-01 17:52:48,Mert Demirel,mazlummm,
2025-06-01 17:52:48,İrfan Özdemir,Mazlum,
2025-06-01 17:52:50,Gökhan ,Mazlum ,
2025-06-01 17:52:50,Kerem Temur,MAZLUM,
2025-06-01 17:52:51,fy,mazlumu getır,
2025-06-01 17:52:51,REAL,mazlumdu o,
2025-06-01 17:52:52,ofleeee61,getirin mazlumu,
2025-06-01 17:52:52,Enes 14,bize bakıp konuşuyor hâlâ,
2025-06-01 17:52:53,Flori Mumajesi,İbrahim tatlısesin gerçek hayatı o film,
2025-06-01 17:52:54,Ertuğrul Durmuş,mazlum,
2025-06-01 17:52:54,efecan durdu,Mazlum,
2025-06-01 17:52:54,Yücel Şeker,Mazlum o,
2025-06-01 17:52:54,HanBeyi,şark bülbülü,
2025-06-01 17:52:55,Enis Konca,Mazlum,
2025-06-01 17:52:55,Onur Mutlu,şark bülbülü,
2025-06-01 17:52:56,Kelebek Mero,mazlum,
2025-06-01 17:52:56,Poorya Ahmadi,abi resident evil 7 varmi sende,
2025-06-01 17:52:56,Maskeli TV,malzum,
2025-06-01 17:52:59,A. A.,ahmaaad düşme gardaşım,
2025-06-01 17:53:00,TITANW,abi niye küçükleri almıyon,
2025-06-01 17:53:00,Mehmethan,mazlum,
2025-06-01 17:53:00,mert keskin,gidip izliyim mazlumu,
2025-06-01 17:53:02,Nis2004,:face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling:,
2025-06-01 17:53:04,Commander's Route,uncharted 4 varmı,
2025-06-01 17:53:08,kano,nasıl olur kapanmadı mı yayın?,
2025-06-01 17:53:10,Luckyhero,şark bülbülü,
2025-06-01 17:53:10,Zeynep Zengin,Ankara'dan selamlar reis,
2025-06-01 17:53:11,Snojkopo7,bb,
2025-06-01 17:53:11,HanBeyi,şark bülbülüfilmi,
2025-06-01 17:53:11,anilari,abi erken değil mi ya :grinning_face: ,
2025-06-01 17:53:14,chocolatecsg,yayın 5 te kapanıyodu noldu abi,
2025-06-01 17:53:16,Sonat Gültekin,Naber,
2025-06-01 17:53:17,BRA CrueL,kaçma,
2025-06-01 17:53:19,Mançu,Xbox One S 500 GB iki kol 5500 Türk lirası.,
2025-06-01 17:53:19,Thorrr Won,kendine ıyı bakkal rwyzi,
2025-06-01 17:53:24,Kadir,mazlum,
2025-06-01 17:53:27,Bekir,abi fc 24 var mi,
2025-06-01 17:53:28,Evren Güllü,Gitme abi,
2025-06-01 17:53:30,Maskeli TV,bu sefer kapadı :(,
2025-06-01 17:53:30,RxRush,gg,
2025-06-01 17:53:30,TITANW,ı,
2025-06-01 17:53:31,Erman,:waving_hand:,
2025-06-01 17:53:32,Kemo,bb abi,
2025-06-01 17:53:37,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-06-01 17:53:37,Nis2004,Gitme kal diyemedim ,
2025-06-01 17:53:38,AYHAN YILMAZ,Şark bülğbülü filmin adı,
2025-06-01 17:53:39,Konsol Oyun,dostlar hwer sey ıcın cok tesekkur derım,
2025-06-01 17:53:40,OYUN AVCISI,bayhvbay,
2025-06-01 17:53:41,II. Mahmud,:_asya:,
2025-06-01 17:53:42,314 Caroon,:zipper_mouth_face:,
2025-06-01 17:53:45,Konsol Oyun,sevgıler saygılar dılerım,
2025-06-01 17:53:47,RSM,Welcome to Okey - Esnaf Mode On!,
2025-06-01 17:53:47,Eren Koçak,yine mi,
2025-06-01 17:53:47,Commander's Route,uncharted 4 varmı,
2025-06-01 17:53:51,Nis2004,Biz teşekkür ederiz abi ,
2025-06-01 17:53:51,Gökhan ,Bye ,
2025-06-01 17:53:53,Burak Salman,mazlum,
2025-06-01 17:53:53,Urgarmar,adamsın abi,
2025-06-01 17:53:53,Konsol Oyun,salı gunu gorusmek uzer,
2025-06-01 17:53:54,Arda Biçerel,iyi akşamlar abi,
2025-06-01 17:53:55,Flori Mumajesi,Benjamin sonunda tutturdun,
2025-06-01 17:53:59,baran başak,by,
2025-06-01 17:53:59,El Capitan,mazlum,
2025-06-01 17:54:00,Konsol Oyun,emegınıze sglık :),
2025-06-01 17:54:03,Mehmethan,iyi akşamla,
2025-06-01 17:54:06,Nis2004,Görüşürüz abi ,
2025-06-01 17:54:06,Mazlum ,ne var,
2025-06-01 17:54:11,OYUN AVCISI,görüşürüz,
2025-06-01 17:54:14,Kelebek Mero,bb abi,
2025-06-01 17:54:14,Mehmethan,görüşürüz abim,
2025-06-01 17:54:15,Emin Küçük,Tam yayına girdim yayın bitti ya,
2025-06-01 17:54:17,Konsol Oyun,evt vet mazlum :slightly_smiling_face: ,
2025-06-01 17:54:20,Abdulaziz,ABİ HAYRANINIM,
2025-06-01 17:54:27,Nis2004,:face-green-smiling::face-green-smiling::face-green-smiling:,
2025-06-01 17:54:29,Mehmethan,ahmaaad,
2025-06-01 17:54:30,Abdulaziz,ABİ HAYRANINIM ALLAH AŞKINA Bİ FOTO ÇEKİNEK,
2025-06-01 17:54:32,Konsol Oyun,yesılcam fılmlerı gıbısı yok vallahı :),
2025-06-01 17:54:32,kano,@Mazlum kulağını çınlattık :),
2025-06-01 17:54:43,Abdulaziz,ABİ ALLAH AŞKINA TANER ABİ,
2025-06-01 17:54:43,Konsol Oyun,kactım dostlar kosuyorum :),
2025-06-01 17:54:49,Mazlum ,ney kulağı kral ne dıyonuz anlamadım,
2025-06-01 17:54:49,Abdulaziz,TANER ABİ SENİ ÇOK SEVİYORUM,
2025-06-01 17:54:52,Mehmethan,ahmet gibisi de yok,
2025-06-01 17:54:53,Silent Wings,:waving_hand::waving_hand::waving_hand::waving_hand:,
2025-06-01 17:54:53,Abdulaziz,birkere ADIMI YAZ,
2025-06-01 17:54:55,Nis2004,Koş abiggg,
2025-06-01 17:54:59,YASİN,selamlar saygılar,
2025-06-01 17:55:02,kano,"görüşürüz abi, gül teyzeme selamlar :clapping_hands:",
2025-06-01 17:55:04,Abdulaziz,ABİ BİRKERE ADIMI YAZ TANER ABİ KONSOL OYUN,
2025-06-01 17:55:17,Arda Biçerel,görüşürüz abi,
