datetime,author,message,superChat
2025-05-30 14:27:32,Esat Gönenç,noldu yav,
2025-05-30 14:27:36,Hasan,benjamin olay ne,
2025-05-30 14:27:36,Memati Çakır,Abi söyleyişiye geç kalıyon,
2025-05-30 14:27:37,Morgion,teşekkürler Zippo kardeş,
2025-05-30 14:27:42,Burak Aydın,bemce bısı anlatmaz ssorun yok der gecer,
2025-05-30 14:27:44,Talha,bence de moralim bozuldu,
2025-05-30 14:27:47,Mert Can,Chat'ın kalitesi çok düşük. Bir susun artık. Boş yorumlarınızı kendinize saklayın.,
2025-05-30 14:27:49,Berkan CAN,benjamin dükkanda mısın,
2025-05-30 14:27:50,Felina,rahat birakin taner abimizi,
2025-05-30 14:27:54,jonsnow,:cat-orange-whistling:,
2025-05-30 14:27:56,Nazim‘s kitchen,Selam chat hayirdir ses niye yok,
2025-05-30 14:27:58,SS,ps5 mi ps5 mi derken?,
2025-05-30 14:27:59,Can,Taner abimi kötülüklerden koru amin :palms_up_together:,
2025-05-30 14:28:00,『AGONY』,ses ?,
2025-05-30 14:28:01,Luckyhero,adam fişini kesiyor gider pusulası dolduruyor Z raporunu düzenli alıyor bişey cikmaz,
2025-05-30 14:28:01,Zippo,@Eren Sarı slim,
2025-05-30 14:28:02,Enes,maliye buraya niye grliyor zaten adam canlı yayında izleseler ne yapıyor görür haha,
2025-05-30 14:28:03,PlanetFuture,Gözleme ısmarlıyor.. :zany_face:,
2025-05-30 14:28:04,berkay gürbüz,oouuuyy,
2025-05-30 14:28:06,Kuzey Yılmaz,Ses yokki,
2025-05-30 14:28:09,VORTEX,böyle yayinmi olur aw,
2025-05-30 14:28:09,SS,AHA,
2025-05-30 14:28:12,Ceren ,Noldu anlat,
2025-05-30 14:28:13,Hasan,kimin morali bozuldu olayne,
2025-05-30 14:28:13,Felina,maliyeye minecraft hediyesi,
2025-05-30 14:28:13,Alperen Ersoy,:_esnafmodon:,
2025-05-30 14:28:14,Benjamin Linus,:red_circle: Lütfen spam yapmaktan kaçının! Aynı mesajı tekrar tekrar yazmak sohbetin düzenini bozuyor. Uymayanlar uyarılır veya sohbetten çıkarılır. Kurallara uyalım! :folded_hands::speech_balloon:,
2025-05-30 14:28:14,Tilki,Maliyecilere minecraft,
2025-05-30 14:28:15,ekkehaard,ne kadar hayatsızsınız ,
2025-05-30 14:28:17,AYKAN-1213,abi varmı başka mc ,
2025-05-30 14:28:19,Ünal Kılınç,acaba YouTube danda vergimi istiyor lar,
2025-05-30 14:28:27,Viktor Reznov,dizliyo,
2025-05-30 14:28:28,Ali kağan Bayar,ne oldu,
2025-05-30 14:28:31,Berat95,Maliyeciye minecraft oyna diss'i mi. Wow,
2025-05-30 14:28:31,Burak Aydın,ne kapatması,
2025-05-30 14:28:33,efe ışık,ödüyor zaten onu youtubede,
2025-05-30 14:28:35,Zippo,pro>slim>normal,
2025-05-30 14:28:36,Can,hayır :loudly_crying_face:,
2025-05-30 14:28:37,İlker YILDIZ, PS3' GTA Vice City GTA San Andreas NFS Carbon oynanaıyormu cd li,
2025-05-30 14:28:38,Yavuz Kayacan,neden kapanıyor dükkan,
2025-05-30 14:28:39,Talha,yayını neden kapatıyor,
2025-05-30 14:28:40,Memati Çakır,Maliyeciler gideli çok oluyor müşteri bile gelmiş sesi açmayı unuttu,
2025-05-30 14:28:49,GTX,haydaaa ,
2025-05-30 14:28:51,boyozlar (BoyozlarTV),2.30 oldu saat geç kalıcan abi,
2025-05-30 14:28:52,AYKAN-1213,abi mc varmı başka,
2025-05-30 14:28:54,doğruyoldayız,oki doki ,
2025-05-30 14:28:56,Ocan Sarıca,Anlat abi da,
2025-05-30 14:28:57,Tufan Kaya,olay nedir abi,
2025-05-30 14:28:57,Muhammed Gokkurt,okiiiii dokiiiiii:grinning_face_with_smiling_eyes:,
2025-05-30 14:29:00,Ccy,Abi maliye,
2025-05-30 14:29:00,Gündoğan Yiğit,SÖYLEİŞİYİ UNUTMA KRAL,
2025-05-30 14:29:01,Ali kağan Bayar,olay büyük,
2025-05-30 14:29:02,games hack,baskan noldu anlat,
2025-05-30 14:29:03,efe ışık,ses yok,
2025-05-30 14:29:05,efe ışık,ses yok,
2025-05-30 14:29:06,Saaaa,Olay,
2025-05-30 14:29:06,özgür can,mevzu ne abi,
2025-05-30 14:29:06,Berat95,Yüzünde bela gülüşü,
2025-05-30 14:29:07,Enes Annac,evet,
2025-05-30 14:29:07,Ibrahim Kayali,Last of is 2 var,
2025-05-30 14:29:08,Yavuz Kayacan,olay nedir abi?,
2025-05-30 14:29:09,Yağız,universiteye söyleşiye gidecek o sebepten yayini kapatacak,
2025-05-30 14:29:09,AYHAN YILMAZ,selamlar krotos,
2025-05-30 14:29:11,berkay gürbüz,aaa,
2025-05-30 14:29:11,Strauss,ses yok,
2025-05-30 14:29:12,efe ışık,ses yok ,
2025-05-30 14:29:12,Alperen Ersoy,gelio,
2025-05-30 14:29:16,efe ışık,ses yok,
2025-05-30 14:29:18,Can,Z raporunu unutma,
2025-05-30 14:29:18,Progs07,Ses yokkk,
2025-05-30 14:29:18,Volkan Aydemir,varr,
2025-05-30 14:29:19,Zippo,yazık o ihbar edenlere,
2025-05-30 14:29:19,POPS,var ar,
2025-05-30 14:29:19,Salih Koca,söyleşi neredeydi dostlar,
2025-05-30 14:29:20,POPS,var,
2025-05-30 14:29:20,POPS,var,
2025-05-30 14:29:21,POPS,var,
2025-05-30 14:29:21,Nazim‘s kitchen,Oki var ,
2025-05-30 14:29:21,Kerem Doğan,Var,
2025-05-30 14:29:22,Bora Sağlam,ses var,
2025-05-30 14:29:22,omerrsabuncu,var,
2025-05-30 14:29:22,Patates Joe,var,
2025-05-30 14:29:23,Barış Çuvalcı,geliyor ,
2025-05-30 14:29:23,berkay gürbüz,var vr,
2025-05-30 14:29:23,Options00,Ban geliyor,
2025-05-30 14:29:23,TiThanos,ses var trolller bunlar,
2025-05-30 14:29:24,Benjamin Linus,var,
2025-05-30 14:29:24,Eren Cem Şiranlı,var,
2025-05-30 14:29:24,Smt-3428,var var,
2025-05-30 14:29:24,has hacip,var,
2025-05-30 14:29:25,Mustafa Sansar,var,
2025-05-30 14:29:25,Tamer,Var reis,
2025-05-30 14:29:25,Berat Tuncay,var,
2025-05-30 14:29:25,Memati Çakır,İftira İhbar etmeyin yazık günah,
2025-05-30 14:29:25,Mert,var,
2025-05-30 14:29:27,Network Pusulası,Ses var,
2025-05-30 14:29:27,Hasan Baba,var ses,
2025-05-30 14:29:27,Sarp Doğukan,var,
2025-05-30 14:29:28,Berat Karataş,Var,
2025-05-30 14:29:28,Luckyhero,ya var,
2025-05-30 14:29:28,said,Kıskananlar hep olacak maalesef ,
2025-05-30 14:29:29,Mustafa Matrak,var,
2025-05-30 14:29:30,Osman Kaan Özkan,ses var abi,
2025-05-30 14:29:30,Utku Atalay Yıldız,konusu ney şikayetin,
2025-05-30 14:29:32,games hack,baskan sana bisi dimmi bizzat yaşayıp sahit oluyorum afedersin biseyi saglam olanin kimse önünden geçip bisi diyemiyor. ama gucu olmayana sürekli yıldırma durumları var buda hepimizin sefkini kırıyor.,
2025-05-30 14:29:32,Mert Uysal,var sıkıntı yok seste,
2025-05-30 14:29:32,Kutay,var,
2025-05-30 14:29:32,boyozlar (BoyozlarTV),2.30 oldu saat gitmen lazım,
2025-05-30 14:29:33,Faruk Kocak,tezgah toplama gene yalan oldu,
2025-05-30 14:29:33,Carsen Edwards ,vae,
2025-05-30 14:29:33,Bushido 侍,Var,
2025-05-30 14:29:34,Eren Sarı,var ,
2025-05-30 14:29:34,Vurun Kahveye,ses var,
2025-05-30 14:29:34,aemin,sağ tuş sol tuş,
2025-05-30 14:29:35,Erdem Kocyigit,:grinning_face: :D,
2025-05-30 14:29:36,Mamibss,var,
2025-05-30 14:29:37,Emre Aydoğmuş,evet,
2025-05-30 14:29:38,efe ışık,ses yok troller geldi,
2025-05-30 14:29:38,Meryem Karaoğlan,var,
2025-05-30 14:29:38,Enes Annac,var,
2025-05-30 14:29:39,Kuzey Yılmaz,Ses var,
2025-05-30 14:29:40,Gökhan çevik,ses var,
2025-05-30 14:29:41,AYHAN YILMAZ,selamlar krotos,
2025-05-30 14:29:42,Memati Çakır,Meyve veren ağaç taşlanır,
2025-05-30 14:29:43,Halil Yörük,@efe ışık engelli misin,
2025-05-30 14:29:44,Sarmatr4,ses vaft,
2025-05-30 14:29:44,hal9000,NE ADAMLAR VAR YA YUHOLSUN,
2025-05-30 14:29:46,Cem Gökçeoğlu,ses var abi,
2025-05-30 14:29:46,Enes,maliyecilerle görüş asılsız ihbarlara ceza kessinler,
2025-05-30 14:29:50,SS,Var var var var var var,
2025-05-30 14:29:51,Esat Gönenç,ses yok diyenleri banlayabilir miyiz afhdh,
2025-05-30 14:29:53,Keremdalgic44,se var,
2025-05-30 14:29:56,Eren Cem Şiranlı, ses var efe isik trolluk yapma,
2025-05-30 14:29:56,Emir Erçil,ses var abi,
2025-05-30 14:29:57,Huseyin Gaymaz,Var,
2025-05-30 14:29:58,boyozlar (BoyozlarTV),2.30 oldu saat geç kalca,
2025-05-30 14:29:59,Arda Arslan,Var var,
2025-05-30 14:30:00,sefa,Tlou var ya abi,
2025-05-30 14:30:00,berkay gürbüz,ee abiler ne sordu,
2025-05-30 14:30:02,Camideki Papaz,"Hayirli cumalar reisim,hayirli işlerin olsun",
2025-05-30 14:30:02,games hack,isini yapana surekli baski bune ya,
2025-05-30 14:30:02,metehan cesur,adamsın abi iyi yayınlar,
2025-05-30 14:30:02,Musa Oksay,Ses,
2025-05-30 14:30:06,Emre Blt 27,efe ışık ses yok diyen sensin,
2025-05-30 14:30:07,Smt-3428,hangi pust ibbar etti acaba,
2025-05-30 14:30:12,Fatih Burak İlk,bazı insanlara geç gidiyor banlamasaydın,
2025-05-30 14:30:15,Akın Turan,maliyeyede oki doki diyon mu abi,
2025-05-30 14:30:19,omerrsabuncu,@efe ışık yersin böyle banı uza şimdi,
2025-05-30 14:30:21,Goksel Yildirim,"hocam yanlış anlama ama çok normal şikayet yemen. Bir göz önündesin.. 2 her ticaretinde ""diğer esnaflar"" diyerek kurduğun cümleler de insanlara bazı yakıştırmalar yapıyorsun. ",
2025-05-30 14:30:22,Kuzey Yılmaz,FIFA 20 varmı,
2025-05-30 14:30:22,Emirrr,Tam destek,
2025-05-30 14:30:25,Ferhat Kızılbeyli,üzücü,
2025-05-30 14:30:27,Yağız Zeytincik,sa abi,
2025-05-30 14:30:35,kingo 111,Dünün Z raporunu göstermemiştin abi,
2025-05-30 14:30:35,aemin,karşı dava açabiliyo musun böyle durumlarda,
2025-05-30 14:30:37,Emre Can Erdoğan,ceza yoktur ınsallah,
2025-05-30 14:30:39,OğuzhanER,ayıp ya,
2025-05-30 14:30:39,Memati Çakır,Et abi beddua hakkındır,
2025-05-30 14:30:46,GTX,xD,
2025-05-30 14:30:49,Eray Kılıç,Denetlenmeye sinirlenmek :D,
2025-05-30 14:30:51,İbrahimjk,bu adama kagit tutuo diye kizozda adam tutmasa ayri dert tutmasa neyi göstercek,
2025-05-30 14:30:52,ANIL GEDİKOĞLU,ne olmuş özet?,
2025-05-30 14:30:53,Enes,@goksel yaş kaç kaybol,
2025-05-30 14:30:54,Can,Ne yaparsanız yapın KONSOL OYUN Markasına engel olamayacaksınız Topunuz gelin :smiling_face_with_sunglasses:,
2025-05-30 14:30:55,Mert Can,"Göksel, kimse çocuk değil. Diğer esnaflar da her şeye alınmasın. ",
2025-05-30 14:30:56,berkay gürbüz,ayıp harbi,
2025-05-30 14:31:02,Ramiz Karaeski,fıs fıs osurdum,
2025-05-30 14:31:03,games hack,bizim insanımız kadar nankor yok,
2025-05-30 14:31:05,Ünal Kılınç,yaaa zaten zararına iş yapıyorsun yazıklar olsun ya,
2025-05-30 14:31:08,Berkan Yüksel,ne oldu chat,
2025-05-30 14:31:08,Nelo2s,etraf insancık dolu,
2025-05-30 14:31:16,boyozlar (BoyozlarTV),okula geç kalcan abi ,
2025-05-30 14:31:20,Zippo,şikayet edenler asılsız ihbardan ceza almıyor mu taner abi ?,
2025-05-30 14:31:25,Benjamin Linus,":red_circle: Beğeninizi göstermek için bir Like yeter! Küçük bir dokunuş, büyük bir destek! :thumbs_up::video_game:",
2025-05-30 14:31:26,Meryem Karaoğlan,sonra adama diyorlar neden bu kadar detaycısın abi fiş vermesen olcak felan,
2025-05-30 14:31:27,Ccy,Asılsız ihbar olmuyor mu abi,
2025-05-30 14:31:28,Faruk Kocak,sen etme biz beddua ederiz,
2025-05-30 14:31:32,Macel,@Eray Kılıç hmm,
2025-05-30 14:31:35,Enes,bu adamın çeti niye reşit olmayan dolu,
2025-05-30 14:31:35,Muro Tan,esnafın yüzde 80 fiş kesmiyor gidin oralara,
2025-05-30 14:31:40,ewothor,Adam ekmeğinin peşinde fatura kesiyor vergi veriyor ayıp vallahi şikayet edenlere,
2025-05-30 14:31:41,Kerem Doğan,Yazık adamın hakkına giriyorlar hep,
2025-05-30 14:31:45,Berkan Yüksel,olay nedir,
2025-05-30 14:31:55,Semih Fidan,"kanadadan ps5 slim aldırdım, 3. gün bozuldu 5 aydır kanadadan geri gelmesini bekliyorum, almadan önce 2 kez düşünün :D",
2025-05-30 14:32:00,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:32:01,berkay gürbüz,kapanış mııı,
2025-05-30 14:32:12,Erdem Demir,turk toplumunun olayı bu kendinden iyi olanı cekemezler,
2025-05-30 14:32:12,berkay gürbüz,aa niye,
2025-05-30 14:32:12,Luckyhero,arkadaşlar ihbarlar her zaman öncelikli ve zamanın da dönüş yapılmadı gerekiyor maalesef böyle,
2025-05-30 14:32:19,games hack,işini düzgün yapani yıldırmaya çalışırlar. vergi kaçırana giden miden yok ceza yok anca gider gösterme var,
2025-05-30 14:32:23,rıfat demir,testo taylanla mı video geliyor acaba davet deyince,
2025-05-30 14:32:32,Zippo,@Semih Fidan milyonda biri bulmusun tebrikler ps5 kolay kolay bozulmaz,
2025-05-30 14:32:32,canberk pala,otelci şikayet etmiş olabilir mi Taner bey? ,
2025-05-30 14:32:39,murat. ş,seni çekemeyen abi bi tarafına digitürk anteni taksın Allah onun belasını versin gün yüzü göstermesin Rabbım inş :palms_up_together::palms_up_together::palms_up_together::palms_up_together::palms_up_together:,
2025-05-30 14:32:43,Efe,nereye abi,
2025-05-30 14:32:43,murat can tuncer,Allaha emanet ol,
2025-05-30 14:32:47,berkay gürbüz,hayırlı olsun,
2025-05-30 14:32:49,Emre Can Erdoğan,Adam oyun dızlamamıstır ınsallah,
2025-05-30 14:32:54,Efe,esenlere mi gidiyosun abi ,
2025-05-30 14:32:54,Murat Cem Sahin,Ne için gidiyorsun ?,
2025-05-30 14:32:57,doğruyoldayız,moralı bozuldu :/,
2025-05-30 14:33:00,halil güven,yıldız teknik canlı yayını var mı abi izleyelim,
2025-05-30 14:33:04,Efe,Esenlere mi gidiyosun abi,
2025-05-30 14:33:07,Toys Storie,ABİ SEN NEDEN ÜZGÜNSÜN HEP,TRY 22.00
2025-05-30 14:33:14,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:33:14,Kerem Doğan,Yarın kaç gibi açarsın abi,
2025-05-30 14:33:16,Semih Fidan,"@Zippo aslında yaygın bir sorun, sorunu yaşadıktan sonra anlıyorsun :grinning_face: ",
2025-05-30 14:33:18,AYKAN-1213,basi saat ,
2025-05-30 14:33:20,Efe,Esenlere mi gidiyosun abi,
2025-05-30 14:33:30,berkay gürbüz,abi bi gerildin gibi,
2025-05-30 14:33:33,Murat Cem Sahin,Abicim ne için gidiyorsun oraya ,
2025-05-30 14:33:34,Utku Atalay Yıldız,ceza yedin mi,
2025-05-30 14:33:42,Muro Tan,boş takma,
2025-05-30 14:33:46,Zippo,@Semih Fidan bende almanyadan aldım 3aydır sorun yok,
2025-05-30 14:33:50,Erdem Mısırlıoğlu,görüşürüz abi,
2025-05-30 14:33:59,Kerem Doğan,Yarın yayını kaç gibi açacaksın abi,
2025-05-30 14:34:00,Nis2004,Görüşürüz abi ,
2025-05-30 14:34:01,Funnyanimal,Z raporu,
2025-05-30 14:34:03,doğruyoldayız,görüşürüz,
2025-05-30 14:34:04,Melih Belci,Yarın daha uzun yayalım 2 gundur kısa sürüyor,
2025-05-30 14:34:07,j,abi engelleyin sunları ya,
2025-05-30 14:34:07,John Smith,Görüşürüz abi emeğine sağlık,
2025-05-30 14:34:08,rıfat demir,yarın 2 saat fazla isteriz,
2025-05-30 14:34:13,Emre Savas,tmm,
2025-05-30 14:34:16,Nis2004,Kudurt abi,
2025-05-30 14:34:17,Emir,düşmanlara inat like,
2025-05-30 14:34:22,Tamer,:crown::crown:,
2025-05-30 14:34:31,Felina,abi rp yap,
2025-05-30 14:34:33,Enes,düşmanlar da karakter ekside,
2025-05-30 14:34:37,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:34:39,Semih Fidan,"@Zippo tabii ki şans işi tamamen her alan olacak diye bir şey yok ama olunca da uğraştırıyor, inşallah sorun çıkmaz sende de ",
2025-05-30 14:34:48,rıfat demir,:trophy-yellow-smiling:,
2025-05-30 14:34:54,Can,Konsol oyun sevdası bitmez,
2025-05-30 14:35:05,mert oztop,Arkadaşalar Logitech G29+shifter sarıyorum isteğiniz gibi gelip test edebilirsiniz ilgiglenen var mı ?,
2025-05-30 14:35:06,Zippo,@Semih Fidan sorun cıkarsa senin gibi bekler dururuz kısmet :D,
2025-05-30 14:35:07,Onur Öztürk,söyleşi mi var acaba,
2025-05-30 14:35:13,halil güven,noldu abi,
2025-05-30 14:35:14,Nilsu,sinirli bugün :D,
2025-05-30 14:35:16,Utku Atalay Yıldız,gergin,
2025-05-30 14:35:19,rıfat demir,yarın 2 saat fazla isteriz,
2025-05-30 14:35:26,Efe Lothbrok,canlı yayında acın,
2025-05-30 14:35:26,Erdem Mısırlıoğlu,vlog gelirmi abi,
2025-05-30 14:35:27,İbrahimjk,gergin görünüslü adam,
2025-05-30 14:35:35,enes erbenzer,Ps satanlar gitti mi ,
2025-05-30 14:35:39,Enes,adamsın be,
2025-05-30 14:35:42,Burak Alperen,tedx konuşması gibi olur,
2025-05-30 14:35:44,Nelo2s,eheheh sen biliyorsun bebeğim yapacağını,
2025-05-30 14:35:45,Carsen Edwards ,Canlı yayınlanacak mı,
2025-05-30 14:35:45,Ccy,Abi çok öldürüyosun diyecekler kesin,
2025-05-30 14:35:50,Emre Koç,b,
2025-05-30 14:35:51,Nis2004,Bereket versin ,
2025-05-30 14:35:51,Muhammed Gokkurt,Adam esnaf öyle yapmaz ise o iş dönmez,
2025-05-30 14:35:55,games hack,dünkü arkadas senden 200 tl fazla aldi hocam,
2025-05-30 14:35:55,Zippo,bereket versin yapacak birşey yok,
2025-05-30 14:35:56,Cengizhan Bilim,Ps 4 aldınmı ,
2025-05-30 14:35:56,Semih Fidan,@Zippo gta 6'nın ertelenmesine sevinen tek kişi benim o yüzden yoksa yetişmezdi 2025 sonbahara :D,
2025-05-30 14:35:59,adNan,iyi yayınlar Taner abi. Sıhhatler olsun da saça dokunurken sakalı neden düzeltmedin :grinning_face_with_smiling_eyes:,
2025-05-30 14:36:01,Karahan,rtx 3080 alirmisin,
2025-05-30 14:36:02,Carsen Edwards ,YTÜ de canlı yayın olacak mı,
2025-05-30 14:36:10,Kerem Doğan,Abi yarın yayını uzun yap telafi edelim bugünü,
2025-05-30 14:36:13,rıfat demir,ışık var olmaz,
2025-05-30 14:36:14,Memati Çakır,500 lirası ortağa gidiyor zaten,
2025-05-30 14:36:14,John Smith,Seviliyorsun abi dikkat et ,
2025-05-30 14:36:14,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:36:26,Emre Koç,Abi Fifanın fiyatları nedir,
2025-05-30 14:36:31,Zippo,bende gta icin aldım,
2025-05-30 14:36:35,CanGunduz,Tiktok'ta paylaşan daha sıkıntı abi,
2025-05-30 14:36:38,Navtex,bu saatte dükkan kapatırsan kötü olur tabi,
2025-05-30 14:36:46,Memati Çakır,Tiktokta sayende 200 bin takipçi yaptı birisi,
2025-05-30 14:36:49,rıfat demir,hayırlı günler kolay gelsin ,
2025-05-30 14:36:52,Emir,instadan da var abi kesitlerini paylaşan,
2025-05-30 14:37:01,Enes,seni kesitlerle kötülüyorlar canlı izleyince haklımolduğunu ankadım,
2025-05-30 14:37:13,ONUR,şakasız kaçmaz abim :d,
2025-05-30 14:37:16,Oğuzhan,kapanış müziği yapıyor :grinning_face: ,
2025-05-30 14:37:21,Zippo, din din din dirinin din,
2025-05-30 14:37:21,halo infinite,ps4 hediye etin kesiti atmịs biri,
2025-05-30 14:37:27,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:37:33,Konsol Oyun,dostlar sevgıler saygılar dılerım,
2025-05-30 14:37:33,Ayıboğan,S,
2025-05-30 14:37:33,İbrahimjk,aga bee bugun rp yok,
2025-05-30 14:37:33,Memati Çakır,Bu sefer fake gelmedii,
2025-05-30 14:37:35,EmRe,sakallarını kes,
2025-05-30 14:37:38,Konsol Oyun,her sey ıcın cok teaekkur ederım,
2025-05-30 14:37:41,Faruk Uzun,sevgiler saygılar,
2025-05-30 14:37:43,TiThanos,"adamın acelesi var hala rp bekliyorsunuz, biraz saygı",
2025-05-30 14:37:43,Charons,Allaha emanet abi,
2025-05-30 14:37:45,Konsol Oyun,yarın uzun yayında gorusmek uzere,
2025-05-30 14:37:46,Semih Fidan,<3,
2025-05-30 14:37:48,Nis2004,Sevgiler saygılar abi ,
2025-05-30 14:37:51,cemil safa köroğlu,niye kappattı yayını,
2025-05-30 14:37:51,Konsol Oyun,koşarak kaçıyorum :),
2025-05-30 14:37:53,Zippo,saygilar grs abi,
2025-05-30 14:37:56,Nis2004,Çok seviyoruz seni abi ,
2025-05-30 14:38:01,Esad,abi git artık,
2025-05-30 14:38:02,Konsol Oyun,hemegınıze saglık :),
2025-05-30 14:38:02,Benjamin Linus,":red_circle: Yayının sonuna geldik! Katılan, sohbet eden, destek veren herkese teşekkürler. Çıkmadan önce bir Like bırakmayı ve abone olmayı unutmayın. Bir sonraki yayında görüşmek üzere, kendinize iyi bakın!",
2025-05-30 14:38:06,Fırat,@Konsol Oyun abi bugün kapanış rpsi gelmedi ya,
2025-05-30 14:38:10,Nis2004,Seninde abii ,
2025-05-30 14:38:10,Konsol Oyun,emeğinize :),
2025-05-30 14:38:12,Nick,sa,
2025-05-30 14:38:14,Akif,oki doki,
2025-05-30 14:38:22,besyoyolu7,Gidemiyoda bırakamıyo bizi :face_with_tears_of_joy:,
2025-05-30 14:38:23,Nis2004,Abi çok kalp kalp kalp,
2025-05-30 14:38:27,Tilki,İyi söyleşiler,
2025-05-30 14:38:36,Konsol Oyun,vee kaçıyorum :),
2025-05-30 14:38:42,Konsol Oyun,kesin olarak kaçtım :),
2025-05-30 14:38:50,Nis2004,:face-green-smiling::face-green-smiling::face-green-smiling:,
2025-05-30 14:38:56,Konsol Oyun,:slightly_smiling_face: gittim,
2025-05-30 14:39:00,𝗚𝗲𝘇𝗶 𝗩𝗹𝗼𝗴𝗹𝗮𝗿ı,:face-purple-crying::face-purple-crying::face-purple-crying:,
2025-05-30 14:39:07,Konsol Oyun,kapatıyorum ,
2025-05-30 14:39:08,Nis2004,Görüşürüz abiii ,
2025-05-30 14:39:09,𝗚𝗲𝘇𝗶 𝗩𝗹𝗼𝗴𝗹𝗮𝗿ı,:_asya::_asya::_asya:,
2025-05-30 14:39:10,Konsol Oyun,bye,
2025-05-30 14:39:14,Konsol Oyun,:),
2025-05-30 14:39:16,Kerem Şenyüz,ABİİİ GORUSURUZZZ,
2025-05-30 14:39:17,Tilki,Abi ahahaha,
2025-05-30 14:39:21,besyoyolu7,Yarım saat sonra: gidiyorum :) :face_with_tears_of_joy::face_with_tears_of_joy:,
2025-05-30 14:39:24,Burak Alperen,by by abi,
2025-05-30 14:39:24,Konsol Oyun,kapandı :),
2025-05-30 14:39:27,Enes,nokta koymadın,
2025-05-30 14:39:29,𝗚𝗲𝘇𝗶 𝗩𝗹𝗼𝗴𝗹𝗮𝗿ı,:person-turqouise-waving::person-turqouise-waving::person-turqouise-waving:,
2025-05-30 14:39:29,Ufuk,Koşşş,
2025-05-30 14:39:30,Fırat,@Konsol Oyun abi gidesin yok senin,
2025-05-30 14:39:55,Konsol Oyun,ve bi tıkla kapanıyor :),
2025-05-30 14:40:03,Konsol Oyun,tık :),
2025-05-30 14:40:05,besyoyolu7,E hadi artık:face_with_tears_of_joy:,
2025-05-30 14:40:12,Kerim,kqpatmaa,
2025-05-30 14:40:20,Konsol Oyun,:slightly_smiling_face: okey ciddi gidiyorum :),
2025-05-30 14:40:29,Kerim,görüşürüz abiii,
2025-05-30 14:40:30,Konsol Oyun,gittim ok bye,
2025-05-30 14:40:31,besyoyolu7,Biri de gitme demiyor adama,
2025-05-30 14:40:34,Konsol Oyun,:),
2025-05-30 14:40:35,besyoyolu7,Gitme abi,
2025-05-30 14:40:38,Enes,zengin kalkışı yapamayan zengin abimiz,
2025-05-30 14:40:43, Grawoth,oki doki,
2025-05-30 14:40:49,Konsol Oyun,yarın gorusmek uzere :slightly_smiling_face: sevgıler saygılar ,
2025-05-30 14:40:50,Kerim,gitme abi gitme jsjdjskdjdjd,
2025-05-30 14:40:59,kingo 111,görüşürüz abi cansın,
2025-05-30 14:41:23, Grawoth,bu gün kısa oldu yayın ,
