datetime,author,message,superChat
2025-06-05 16:08:43,Fatih Enes ,Abi sende kırmızı ps5 dualsense varmı 2. El,
2025-06-05 16:08:53,Derda ,5 tane oyun lazim kasam 1000 tl,
2025-06-05 16:08:59,Mustafa,Önceki makineyi sattı mı ,
2025-06-05 16:08:59,Semih,Usta camlara film çekersen bu kapı kitleme olayı çözülür ,
2025-06-05 16:09:04,Alper,zaten 50ydi ekstra kolbirde stand aldım,
2025-06-05 16:09:05,enes bozkurt,abi sence 30 bine güzel bi pc toplayip PlayStation oyunlarini ordanmi oyniyim yoksa direkt PlayStationmi aliyim,
2025-06-05 16:09:05,MELIH EGRITAS,üst düzey oyuncu full set oyuncu pc var elimde PS5 takas düşünen olur mu ?,
2025-06-05 16:09:05,stoptrying2begod,abi sana dua edip sure okudum simdi musteri gelir bayadir hareketlilik yok,
2025-06-05 16:09:08,Abdullah Altıner,@Alper bilom garantili 50k ,
2025-06-05 16:09:11,Emirhan ,Abi 2.el series s ne kwdar kac saattir yaziyorum birde alirken nelere dikkat etcem,
2025-06-05 16:09:22,Kadir,@Alper normal o zaman,
2025-06-05 16:09:26,SadHypnos0,Abi baldurs gate 3 satıyormusun almak istiyorum da ,
2025-06-05 16:09:30,Forever MArcus,telif,
2025-06-05 16:09:33,modrıx.bs14,abi hesap actım senın kesıtlerı paylasıom kafalarla yaptıgın alısverısı atıım sabah 5000 ızlendı 134 like aldım.,
2025-06-05 16:09:42,Buğramollax,uncharted 4 satan varmı,
2025-06-05 16:09:42,Alper,trendyoldakilerin çoğu kaçak,
2025-06-05 16:09:44,Marcos,abi internet hızın kaç @Konsol Oyun İİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİ,
2025-06-05 16:09:47,Ramazan Uzunkaya,ABİ OUTLASTI DENEDİNMİKİ SEVMİYORSUN YADA KORKUDANMI OYNAMIYIRSUN,
2025-06-05 16:09:50,Semih Efe,Enes pc topla oyunları oynarsın ztn,
2025-06-05 16:09:56,Bsmergn,Ayrı muhasebecin mi var abi ,
2025-06-05 16:09:56,Turkeryoutube,abi internet hızın kaç ,
2025-06-05 16:09:56,Emir,abi ps4 satışları başladı mı @Konsol Oyun ,
2025-06-05 16:09:58,Sedat GÜVEN ,dualsense çok sevdiğimden koleksiyon yapmaya başladım 4 tane dualsense oldu dahada alırım gibime geliyor,
2025-06-05 16:09:59,Derda ,5 tane oyun lazim kasam 1000 tl 5 tane oyun lazim kasam 1000 tl 5 tane oyun lazim kasam 1000 tl 5 tane oyun lazim kasam 1000 tl 5 tane oyun lazim kasam 1000 tl,
2025-06-05 16:10:00,ozan uygun,abi lastofas kac para,
2025-06-05 16:10:02,stace,"Xbox one,kinect ve oyun cdlleri alırmısın abi",
2025-06-05 16:10:10,Talha94,@Marcos yav sanane sanane aqqqqqqq,
2025-06-05 16:10:12,Kadir,@Alper alet aynı alet kaçak olsa ne olur ki ithalat garantili iste,
2025-06-05 16:10:21,jeoxy,abi bir yayında batman oynar mısın?,
2025-06-05 16:10:26,Abdullah Altıner,@Alper ben almayadan alıyorum herşeyi özel kollar özel oyunlar alıyorum ,
2025-06-05 16:10:29,Buğramollax,uncharted 4 satan varmı uncharted 4 satan varmı uncharted 4 satan varmı uncharted 4 satan varmı uncharted 4 satan varmı uncharted 4 satan varmı,
2025-06-05 16:10:33,Ramazan Uzunkaya,ABİ OUTLASTI DENEDİNMİKİ SEVMİYORSUN YADA KORKUDANMI OYNAMIYORSUN,
2025-06-05 16:10:35,SadHypnos0,ses bize geliyo ,
2025-06-05 16:10:37,TAM,abi ps4 fc25 te kasmadan oynanırmı,
2025-06-05 16:10:37,Arda Gökdemir,uçak kalkıyo,
2025-06-05 16:10:37,Marcos,@Talha94 sanamı diom yauc,
2025-06-05 16:10:37,Alper,ben güvenemedim,
2025-06-05 16:10:38,Baran Bulduk,iyi yayınlar esnaf abi sakalları kısaltmışsın,
2025-06-05 16:10:40,Fernando Alvaro Paulo William Alvarez,f16,
2025-06-05 16:10:40,durmus,x360e arıyorum dostlar jtagli jtagsiz fark etmez saygılar <3,
2025-06-05 16:10:41,♕Baran,derda 5 tane oyunu sana 1000 tl ye vercepşmize konsok oyuna satarız aynı para,
2025-06-05 16:10:41,Fatih Enes ,@enesbozkurt bence pc al ,
2025-06-05 16:10:41,whuals,oha abi,
2025-06-05 16:10:42,artjeisu,uçak sesi,
2025-06-05 16:10:43,Emirhan ,Abi 2. El series s ne kadar ,
2025-06-05 16:10:46,Turkeryoutube,çok sesssssssss,
2025-06-05 16:10:46,Neco,elektrikli süpürge sesi,
2025-06-05 16:10:47,Umut Certel,uçak kalktı,
2025-06-05 16:10:47,oyun portal 71,ses bi tek bendemi az,
2025-06-05 16:10:48,Ali Mustafa Akmahmut,Uçak kalkıyor ,
2025-06-05 16:10:49,stoptrying2begod,ne bu abi slim mi ?,
2025-06-05 16:10:49,furkan öztürk,oh ,
2025-06-05 16:10:52,Senpai,airbus,
2025-06-05 16:11:01,Rabiz, serinledim,
2025-06-05 16:11:02,Talha94,boeing,
2025-06-05 16:11:02,Snojkopo7,boeing,
2025-06-05 16:11:04,Ramazan Uzunkaya,ABİ OUTLASTI DENEDİNMİKİ SEVMİYORSUN YADA KORKUDANMI OYNAMIYORSUN,
2025-06-05 16:11:05,Alper Bahadır,yaz üstüne,
2025-06-05 16:11:07,Kadir,@Alper fly teknolojiden internwtten 39.5k ya aldım ben ps5 proyu kasimda,
2025-06-05 16:11:09,jokemoke241,Taner Abi daha basit test imkanı yok mu?,
2025-06-05 16:11:15,Okan Sarıoğlu,böyle cihazları kimden aldığını hatırlıyo musun abi napıyosun sonra,
2025-06-05 16:11:17,Semih Efe,Pc alın geçin niye eski ps4 alıyonuz,
2025-06-05 16:11:23,Red Label,ow,
2025-06-05 16:11:27,Amacsız Adam,Fani arizali cihazlari temizletip satmayi dusunuyor musun?,
2025-06-05 16:11:27,stoptrying2begod,slimmi bu ? ,
2025-06-05 16:11:29,jeoxy,abi bir yayında batman oynar mısın?,
2025-06-05 16:11:31,Marcos,abi internet hızın kaç @Konsol Oyun İİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİ,
2025-06-05 16:11:36,Halil Aydeniz,oki doki,
2025-06-05 16:11:38,Siber Türk,yük altında fan sesi normal değil mi,
2025-06-05 16:11:37,Kraesel,zarar üstüne zarar,
2025-06-05 16:11:42,Derda ,5 tane oyun lazim kasam 1000 tl. 5 tane oyun lazim kasam 1000 tl. 5 tane oyun lazim kasam 1000 tl. 5 tane oyun lazim kasam 1000 tl,
2025-06-05 16:11:43,eylulbutsep,:eyes-purple-crying:,
2025-06-05 16:11:49,Atlas Cengiz,"Merhaba arkadaşlar yardımcı olur musunuz ben gelecek hafta ps 5 alıcam sizce kendim mi gidip alayım yoksa, internetten yurt dışı ps5 pro mu alsam yardımcı olursanız sevinirim ",
2025-06-05 16:11:50,Semih Efe,Okan alırken ona göre alıyor ucuza,
2025-06-05 16:11:50,Emirhan ,Abi 2.el series s ne kadar ,
2025-06-05 16:11:52,Gökhan ŞEN,jet motoru,
2025-06-05 16:11:54,Alper,olabilir ben normalde slim alıyordum babam proyu seçti,
2025-06-05 16:12:16,Mehmet Çalışkan,okula gitmeden egıtım alınır mı sucuk ,
2025-06-05 16:12:21,MRG,Pro slimden daha iyi alper :D,
2025-06-05 16:12:26,Alper Bahadır,gelen insanları beklememek için onlarada tezgah yapsan f CD rom diye yaz direkt,
2025-06-05 16:12:33,Hamza Ata Aksu,abi kaça kadar açıksın bugün???,
2025-06-05 16:12:35,Okan Sarıoğlu,@Semih Efe fan sesine rağmen mi aldı yani cihazı,
2025-06-05 16:13:02,Emirhan ,Arkadaslar sizce 2.el series s ne kadara almaliyim,
2025-06-05 16:13:01,Siber Türk,yük altında fan sesi normal mi,
2025-06-05 16:13:09,Semih Efe,Yani max 4-5k veriyor ztn en kötü esnafa satıyor bunları,
2025-06-05 16:13:10,Ahmet Kerem Şen,ses niye yok,
2025-06-05 16:13:16,Salih Efe Çetin,7 bin kollu al,
2025-06-05 16:13:23,Okan Türkmen ,elinde pc oyunları olan var mı,
2025-06-05 16:13:26,Marcos,abi internet hızın kaç @Konsol Oyun İİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİ,
2025-06-05 16:13:26,Buğramollax,bedava oyun veriyorum çiziksiz kim ister,
2025-06-05 16:13:28,kano,"evet fan sesine rağmen aldı, muhtemelen esnafa verecek",
2025-06-05 16:13:29,stoptrying2begod,musteriye ses goruntluncanli yayinda dedimi ????,
2025-06-05 16:13:37,Efe Dag,Kamerayı çevir,
2025-06-05 16:13:38,DEVE ,Kamera ,
2025-06-05 16:13:39,Emrecan Güler,blur çok iyi arşivlik,
2025-06-05 16:13:39,Melih sevim,lq,
2025-06-05 16:13:42,Ahmet Kerem Şen,ben isterim Buğra,
2025-06-05 16:13:43,Emirhan ,7ye bulabilir miyim ki,
2025-06-05 16:13:49,eylulbutsep,:face-pink-drinking-tea:,
2025-06-05 16:13:57,Okan Sarıoğlu,blur ve most wanted çok iyi,
2025-06-05 16:14:04,Atlas Cengiz,İnternetten konsol almak güvenli mi,
2025-06-05 16:14:04,Semih Efe,Ps5 kolu en ucuz kaça bulabilirim bilen var öı,
2025-06-05 16:14:05,Osman Efe Geçgel,fan sesi neden yapar ?,
2025-06-05 16:14:05,Berat Kaan,kamera abim,
2025-06-05 16:14:07,Alper,biliyorum biz slim diye anlaştık cd roomlu onun yerine dijital pro aldım cd aparatı birde edge dualsense i yurt dışından alacam ama cihazı buradan bilkom garantili almayı tercih ettim,
2025-06-05 16:14:09,ibrahim demir,ps4 slim satan varmı temiz ,
2025-06-05 16:14:11,Sevil Valizada Music,Monitordaki hangi oyun,
2025-06-05 16:14:22,Teslim Olmayalım,çok konuşuyor adam ya,
2025-06-05 16:14:22,Buğramollax,uncharted 4 satan varmı,
2025-06-05 16:14:29,MRG,PS3mü onlar,
2025-06-05 16:14:33,oyun portal 71,@Sevil Valizada Music infamous second son,
2025-06-05 16:14:39,oxfrk_6_bs,ahhhh,
2025-06-05 16:14:39,Salih Efe Çetin,emirhan bulursunn sıkı paZARLık yap,
2025-06-05 16:14:54,Marcos,abi internet hızın kaç @Konsol Oyun İİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİ,
2025-06-05 16:14:58,C3POR2D2,10 lira teklif et,
2025-06-05 16:15:04,Emirhan ,Eyw salih,
2025-06-05 16:15:05,Buğramollax,THE LAST OF US BULDUM 300TL BİDE UNCHARTED 250TL ALİMMİ,
2025-06-05 16:15:08,Okan Sarıoğlu,mikili filmler yüklemiş ,
2025-06-05 16:15:14,oxfrk_6_bs,yatakta performansın nasılll,
2025-06-05 16:15:16,Nevzat Umut Demirseren,ses niye yok,
2025-06-05 16:15:36,durmus,@oxfrk_6_bs fesat fesat konuşma dostum,
2025-06-05 16:15:41,Sevil Valizada Music,Teşekkür edrm,
2025-06-05 16:15:43,Seçkin Savaş,selam,
2025-06-05 16:15:51,emre kose,1700 mü,
2025-06-05 16:16:03,HA,Amerikadaki reis gibi pazarlık yapıyordun taner abi :grinning_face_with_sweat:,
2025-06-05 16:16:13,Efe Gündag,AQ,
2025-06-05 16:16:22,durmus,x360e arıyorum dostlar jtagli jtagsiz fark etmez saygılar <3,
2025-06-05 16:16:22,Tech End,çok az abi 1700 ne,
2025-06-05 16:16:31,Lexa,ferdi kadioglu geldi,
2025-06-05 16:16:34,Ali Koç İstifa,çocukları niye almıyor yayına,
2025-06-05 16:16:43,furkan öztürk,olum her gün ps 3 alıyomus gibi yorum yapmayın. satılmıyor zaten adam sadece oyun için alıyor.,
2025-06-05 16:16:44,Semih Efe,Bedavaya alcak ,
2025-06-05 16:16:47,Mehmet Çalışkan,6.5 iyi ,
2025-06-05 16:16:53,Forever MArcus,4k alırım abi,
2025-06-05 16:17:06,Nevzat Umut Demirseren,ses yok,
2025-06-05 16:17:10,Adem Gunes,18 Yas altinda oldugunicin ses goruntu oldugu veli si izni olmadigi icin almiyor cocuklari,
2025-06-05 16:17:15,Ali Koç İstifa,çocukları niye almıyor yayına,
2025-06-05 16:17:16,Atakan,blur bulunmuyor ,
2025-06-05 16:17:17,şinsuu,deacon st john adam,
2025-06-05 16:17:20,bambi mama,sakalı baya kısaltmışsın abi,
2025-06-05 16:17:22,Derda ,5 tane oyun lazim kasam 1000 tl. 5 tane oyun lazim kasam 1000 tl,
2025-06-05 16:17:22,Mistiko Number One,bi bakın,
2025-06-05 16:17:26,KeRoX,4200 okeyse alirim,
2025-06-05 16:17:31,Sawjix,:face-red-droopy-eyes:,
2025-06-05 16:17:34,Smith,al şu 20 doları de abi,
2025-06-05 16:17:35,Onur Toz,Yok bilmiyor :),
2025-06-05 16:17:40,Konsol Oyun,1710863682 ps4 kalın kasa,
2025-06-05 16:17:47,Alper Bahadır,diğer adamı bekletme artık,
2025-06-05 16:17:47,Orhan Yüksel,hangi site,
2025-06-05 16:17:50,Rabiz,abi ünlü telefon markaları oyun piyas asına giriş yapsa nasıl olur sence,
2025-06-05 16:17:55,KURT BEY ;),:text-green-game-over::text-green-game-over::text-green-game-over:,
2025-06-05 16:17:58,beXer,hangi site,
2025-06-05 16:18:00,Semih Efe,İlk konsolu sattın mı ,
2025-06-05 16:18:02,Mehmet Doğan,Arkadaki adam tam bir uyuşturucu bağımlısına benzemiyor mu,
2025-06-05 16:18:06,Mert K,LETGO,
2025-06-05 16:18:06,Ömür Kemal Avcı,letgo,
2025-06-05 16:18:06,eylulbutsep,:face-turquoise-covering-eyes:,
2025-06-05 16:18:07,Yedekhesap Yesekhesap,bu şapkalının 3 gelişi,
2025-06-05 16:18:08,Batuhan Topcu,Bulunamadı diyor abi,
2025-06-05 16:18:08,Havacılık Akademisi,hangi site,
2025-06-05 16:18:08,Arda Gökdemir,letgo,
2025-06-05 16:18:12,The Story Channel,Letgo,
2025-06-05 16:18:13,IAmRedAlex,letgo dedi ya sağır mısınız,
2025-06-05 16:18:20,Carsen Edwards ,dostlar selamlar,
2025-06-05 16:18:23,Mihcen,benzemiyor Mehmet doğan,
2025-06-05 16:18:28,Strqfe,SA,
2025-06-05 16:18:30,Carsen Edwards ,o kollar ne öyle be,
2025-06-05 16:19:18,Furkan Esen,kaça anlaştı,
2025-06-05 16:19:22,Rabiz,@Carsen Edwards ne var kollarda fazla olmasımı ,
2025-06-05 16:19:25,Hamdi,2,
2025-06-05 16:19:25,Orhan Yüksel,ilan çıkmıyor,
2025-06-05 16:19:27,Hıdır Karavita,2k,
2025-06-05 16:19:28,Aras Dogan,2,
2025-06-05 16:19:31,yasin uğur,2k,
2025-06-05 16:19:33,YKT ESPORT (PUBG,Yok mu bana üyelik atan bi reis,
2025-06-05 16:19:36,Salih Efe Çetin,arkadaşlar pes 2021 alcak var mı,
2025-06-05 16:19:38,Emir Gençyürek,abi alma ps3 u ben 3 e alırım konsol oyun,
2025-06-05 16:19:39,Carsen Edwards ,@Rabiz aynen baya var ya,
2025-06-05 16:19:59,aoansbshhskwn,"Avrupadada öyle zaten ,ailelerin izni olmazsa görüntülenmezler çocuklar,bence doğru yapıyor amaaaaaaaaaaaaaaa Canlı yayın yüzünden Çocuklarında girememesi çok aşırı saçma,hatta kapıyı kilitliyor :person_facepalming:",
2025-06-05 16:20:01,zafer varhan,guzel ticaret ,
2025-06-05 16:20:01,Rabiz,@Carsen Edwards ordaki makinelere göre az şuan :D,
2025-06-05 16:20:09,Hıdır Karavita,pesi kaça satıyon,
2025-06-05 16:20:14,CayomaLol,"beyler uncharted 4, resident evil biohazard ve asasins creed origins var elimde piyasalari ne ciziksiz terto",
2025-06-05 16:20:31,modrıx.bs14, ya abi bende ps3 var hikayeli oyunlar oynamak ıstıyorum ama fifa ve pesde baska egledıgım oyun olmuyo.,
2025-06-05 16:20:37,Ellanie,@aoansbshhskwn kendinle çelişmişsin,
2025-06-05 16:20:38,kano,:red_circle::bell: Beğeni butonuna basarak bize destek olabilirsiniz! Keyifli seyirler dileriz!:video_game::joystick:,
2025-06-05 16:20:43,Recep,Adam yayın sonrası alıyor zaten içeri.,
2025-06-05 16:20:45,Salih Efe Çetin,HIdır kaç verirsin,
2025-06-05 16:20:55,Hıdır Karavita,500,
2025-06-05 16:20:55,Pubg GEBERTİR,Cayomelo hepsi 6 ya gönder,
2025-06-05 16:21:00,FF. ALPEERR,PS 4 Ler kaç liradan başlıyor,
2025-06-05 16:21:15,aoansbshhskwn,Ellanie öğretebilirim ne istersen:winking_face:,
2025-06-05 16:21:17,Salih Efe Çetin,Naptın pes 2021 bu ,
2025-06-05 16:21:17,salih,bu adam beni korkutmaya başladı,
2025-06-05 16:21:25,İbrahim Doğan,Neyi bekliyoruz şuan :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-06-05 16:21:28,Ömür Kemal Avcı,ölü sessizliği dsaljndhlsaıhda,
2025-06-05 16:21:28,Carsen Edwards ,Pes 13 PS4 te çalışmaz degil mi,
2025-06-05 16:21:29,Mr.beastfan,ses az,
2025-06-05 16:21:31,Hıdır Karavita,sen kaça veiyon,
2025-06-05 16:21:33,ramazan haşimi,Eleman ilana ps4 pro yazmış ama beyler o pro muydu ya ,
2025-06-05 16:21:33,Sepion,abi sakalk,
2025-06-05 16:21:41,Pubg GEBERTİR,6000dN başlıyor ps4 ,
2025-06-05 16:21:43,Mert K,ÇOCUK ÇOKKK BEKLEDİ,
2025-06-05 16:21:57,Salih Efe Çetin,3250 falan eldense kargoysa değişir fiyat,
2025-06-05 16:22:29,Hıdır Karavita,taner abi o fiyata ps4 alıyor,
2025-06-05 16:22:30,Levent Koçak,ses çok az,
2025-06-05 16:22:31,Taha ,:text-green-game-over::text-green-game-over:,
2025-06-05 16:22:34,C3POR2D2,ps 2 için 10 lira teklif ediyorum,
2025-06-05 16:22:46,Rabiz,@Carsen Edwards çalişmaz tabiki :D,
2025-06-05 16:22:56,Abdullah Altıner,@Levent Koçak ses mükemmel,
2025-06-05 16:23:03,Salih Efe Çetin,taner abi geçen 4000 bine sattı pes 2021,
2025-06-05 16:23:09,Emrecan Güler,troller geldi,
2025-06-05 16:23:10,Taha ,:eagle:,
2025-06-05 16:23:20,ramazan haşimi,Eleman düz kasaya pro yazmış letgoda,
2025-06-05 16:23:22,Hıdır Karavita,esnaf satar hocam,
2025-06-05 16:23:37,Rafa Silva,Adam mısın Taner,
2025-06-05 16:23:55,Abdullah Altıner,troll,
2025-06-05 16:24:02,Taha ,Bu çocuk 18 değil,
2025-06-05 16:24:11,akgün varol,gelen çocuk trol,
2025-06-05 16:24:23,Rafa Silva,bana mı diyorsunuz,
2025-06-05 16:24:26,Emrecan Güler,18 değil harbiden,
2025-06-05 16:24:26,Abdullah Altıner,TROL,
2025-06-05 16:24:27,Forever MArcus,trol cocuk,
2025-06-05 16:24:31,poison 14,gençler,
2025-06-05 16:24:40,Kartal Gücenmez,trol,
2025-06-05 16:24:48,Fatalem,ses görüntü canlı yayına gidecektir,
2025-06-05 16:24:56,Oğuzhan Koçak,bu çocuk 18den büyükse ben emekli generalim,
2025-06-05 16:24:56,KENNEDYRİTTO,her like 1 tl olsa günde 3000 like 3000 tl + en kötü 3000 kazansa 6000 sadece yayın + satış,
2025-06-05 16:25:04,Rafa Silva,Siz hepiniz ben tek Gelin adamsanız,
2025-06-05 16:25:10,Recep,17yim dedi zaten,
2025-06-05 16:25:14,ʀᴀʏᴢ,fifa 13 sıfırı 199 tl,
2025-06-05 16:25:17,poison 14,çocukları kazıklama esnaf,
2025-06-05 16:25:25,tolga denizli,nedion lan,
2025-06-05 16:25:29,Taha ,17yim demedi,
2025-06-05 16:25:34,Fatih Karakaş🦁,Like den para geliyor mu ,
2025-06-05 16:25:37,Ertuğrul Durmuş,13 ün sıfırı olnaz,
2025-06-05 16:25:40,Efe Dag,Kennedy like dan kazanç yok,
2025-06-05 16:25:40,Emrecan Güler,diğeri 17 dedi,
2025-06-05 16:25:44,Abdullah Altıner,@RecepBUNU BU DEMEDİ,
2025-06-05 16:25:45,dlapfleddrippn,rafa silva susla ,
2025-06-05 16:25:45,Egemenarmwrestling ,ne çocuğu ya ,
2025-06-05 16:25:56,Rafa Silva,Arife günü Çalışılır mı,
2025-06-05 16:25:56,Mustafa İnan,ps2 gta victy cd var. kaç paraya satılır,
2025-06-05 16:26:00,Gökhan Erer,çok iyi iş yapıyor. medimarktta ps bölümündeyim bu kadar oyun satmıyoruz,
2025-06-05 16:26:03,Recep,Pardon o zaman ben bu sandım,
2025-06-05 16:26:03,Mustafa,Naptı ls,
2025-06-05 16:26:05,Marcos,abi internet hızın kaç @Konsol Oyun İİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİ,
2025-06-05 16:26:08,FD,adam resim cekti gitti,
2025-06-05 16:26:19,Taha ,Naptı o çocuk,
2025-06-05 16:26:20,Vecihi Hürkuş,tüm şekerleri gömdün abi,
2025-06-05 16:26:20,Forever MArcus,adam trol la,
2025-06-05 16:26:21,Onur Karan,yayın bilgisayarın resmını cektı ,
2025-06-05 16:26:23,Burak Bahar,adam resim çekti sistemin taner abi,
2025-06-05 16:26:24,yasin uğur,foto çekti,
2025-06-05 16:26:24,Loxy,@Rafa Silva küçük olduğun burdan belli asıl arife de iş var,
2025-06-05 16:26:29,Phyascho,bıseyı cektı las,
2025-06-05 16:26:31,Rafa Silva,sen sus lan,
2025-06-05 16:26:37,Emrecan Güler,adam bekletme abi,
2025-06-05 16:26:37,Rabiz,dışarda resim çekiliyo beyler o eleman,
2025-06-05 16:26:40,ramazan haşimi,Moderatörler dümdüz yazıları neden siliyorsunuz amacınız adama abone kaybettirmek mi ?,
2025-06-05 16:26:41,TAM,mod yorumumu sil knk,
2025-06-05 16:26:43,Turkeryoutube, bidaha beçç,
2025-06-05 16:26:44,Necati can Çetin,Selam dost ,
2025-06-05 16:26:46,Akın Tamer,Türkçe dublajlı oyun arıyorum last of us gibi,
2025-06-05 16:27:03,Efe Dag,Sistemin fotoğrafını çekti,
2025-06-05 16:27:05,Doksann,@Akın Tamer Uncharted,
2025-06-05 16:27:06,Snojkopo7,şu rafa yı mute atsaniza,
2025-06-05 16:27:10,Marcos,@ramazan haşimi haklısın knk ,
2025-06-05 16:27:16,KENNEDYRİTTO,orada bir bilginin resmini falan çekmemiştir inş,
2025-06-05 16:27:17,Fatih Karakaş🦁,Aynen moderatörler durduk yere ban atıyorsunuz ,
2025-06-05 16:27:19,Emrecan Güler,rafa yolculadılar,
2025-06-05 16:27:20,Turkeryoutube,"bidaha bell, ett, yasın",
2025-06-05 16:27:24,BLOKİNG,sa,
2025-06-05 16:27:27,MRG,Abi sırf blur için alınır ps3 bu arada,
2025-06-05 16:27:30,YKT ESPORT (PUBG,Sa,
2025-06-05 16:27:31,Gökhan Erer,Modlar söylesin,
2025-06-05 16:27:36,Burak Bahar,taner abi son aldığın çocuk dükkanın fotoğrafını çekti,
2025-06-05 16:27:43,Baran Kaya,Otelcinin akrabalar geldi ,
2025-06-05 16:27:46,kano,lan vs argo kelimeler yasak geçici ban sebebi,
2025-06-05 16:27:48,ramazan haşimi,Adam küfür etmedi internet hızını sordu hemen silmiş moderatör çok ayıp,
2025-06-05 16:27:51,Akın Tamer,@Doksann inceleyeyim,
2025-06-05 16:27:53,Rafa Silva,siz beni mi banlatacaksınız hahahhaha,
2025-06-05 16:27:54,Egemenarmwrestling ,kaç dk delay var yuh,
2025-06-05 16:27:57,semper eadem,youtube kitlesi leş. yayın kültürü yok sizde dayılar kick'te yayın açsın da kurtulsak şuradan,
2025-06-05 16:27:57,Snojkopo7,2 k mı dedi en son ps3 e ?,
2025-06-05 16:27:58,kano,büyük harflerle yazmayalım,
2025-06-05 16:27:59,Zafer S.,o arkadaş bir yerin fotoğrafını çekti bilgilerinize,
2025-06-05 16:28:02,emre kose,le a ne kelimesini kullanmayın,
2025-06-05 16:28:07,kano,"kurallar net, lütfen uyalım",
2025-06-05 16:28:13,Emrecan Güler,ohh iyi iyi,
2025-06-05 16:28:17,Pubg GEBERTİR,Lan,
2025-06-05 16:28:20,siriusfcd,"ya bu youtube addblockları algılamaya başlamış, açtırtmıyor",
2025-06-05 16:28:27,The.engineer,fifa soran çocuk resim çekti,
2025-06-05 16:28:29,Nelo2s,@kano naber len yazamayacak mıyız :(,
2025-06-05 16:28:39,Rafa Silva,Buranın Baş moderatörü kim,
2025-06-05 16:28:40,Mustafa,teşkele yapma kurmi,
2025-06-05 16:28:48,Emrecan Güler,ps2 çok iyi ama cdler temizmi,
2025-06-05 16:28:48,Anakin,Taner abi ufc varmı elinde,
2025-06-05 16:28:53,Emirhan Kezer,La n ,
2025-06-05 16:29:05,kano,"@Nelo2s maalesef, kuralları Taner abi belirliyor. bizden uygulamak ile yükümlüyüz",
2025-06-05 16:29:29,Snojkopo7,??,
2025-06-05 16:29:32,Rafa Silva,hahahahha,
2025-06-05 16:29:34,Erdem Mısırlıoğlu,:grinning_face: ,
2025-06-05 16:29:34,Lexa,:D,
2025-06-05 16:29:36,Nelo2s,@kano şakalaşıyorum :slightly_smiling_face: kolay gelee,
2025-06-05 16:29:45,C3POR2D2,gitti 1700 lira,
2025-06-05 16:29:46,EkoBros,HAHAHAAHHAHAHAHAHAHAAHAHHAHAHAA,
2025-06-05 16:29:47,bugramosby,?,
2025-06-05 16:29:51,Anakin,Taner abi ufc varmı ps4,
2025-06-05 16:29:58,Ali Bulut,puaahahahahh 1500 tl hepsine mi,
2025-06-05 16:30:03,Emrecan Güler,@kano reis kolay gelsin iyi bayramlar bu arada,
2025-06-05 16:30:04,kano,@Nelo2s biliyorum:) sağ ol.,
2025-06-05 16:30:08,MRG,Sırf Blur için Ps3 alınır be,
2025-06-05 16:30:15,Mustafa GÜNER,almak istemiyo istese daha fazla verir,
2025-06-05 16:30:16,yasin uğur,nfs carbon var bee,
2025-06-05 16:30:30,kano,@Emrecan Güler çok sağ ol. iyi bayramlar,
2025-06-05 16:30:33,Barış Koz,carbonun değerini bilmiyorlar bilmiyorlarrr,
2025-06-05 16:30:38,wfeykş,:hand-pink-waving:,
2025-06-05 16:30:47,zafer varhan,simdiki aklim olsa ne kasetli aterilerimi ne de ps1 den baslayarak hicbirini satmazdim be,
2025-06-05 16:31:00,emre kose,hahahahaa,
2025-06-05 16:31:03,Mustafa GÜNER,number one diyo arkada 30 tane var,
2025-06-05 16:31:08,Nis2004,taner abide çok var cihaz ,
2025-06-05 16:31:13,ONUR,ps4 ü almadılar mı daha,
