datetime,author,message,superChat
2025-05-29 16:12:40,Flexin,poşet kaldı elinde wqeweqeqw,
2025-05-29 16:12:41,Sevchenko Valesquez,bilader 15 yaşında adamsın fazla konuşma git dersine çalış,
2025-05-29 16:12:44,Family Akova,Abi poşeti sal artık ya :)))),
2025-05-29 16:12:56,KahFilm,gökhan sus be kardeşim artık,
2025-05-29 16:12:59,Ugur,YA BEYLER İŞİNİN GÜCÜNÜN ARASINDA FOTO CEKİNMEYE GİTMEYİN ALLAh ASKINA,
2025-05-29 16:13:02,YKT ESPORT (PUBG,Chat sizce ps5 pro mu alim yoksa slim mi yoksa normal mi ismim yiğit cevabı yiğit diye yazın,
2025-05-29 16:13:03,Jimmy ,Poşetle kareler mdmdlxi,
2025-05-29 16:13:04,Fevernova,poşet yapıştı ücuda,
2025-05-29 16:13:15,Snojkopo7,mickey mouse poşet mi gözleme mi ?,
2025-05-29 16:13:16,Yusuf Özsoy,sen kaç yaşındsında burda geziyon,
2025-05-29 16:13:18,Family Akova,Micky = Taner ,
2025-05-29 16:13:23,gökhan,poşetin içinde gözleme var glb,
2025-05-29 16:13:23,Furkan Sarıkaya,Sa,
2025-05-29 16:13:24,DarthFourier,ya aldığın şu oyunları alta attın abi baksana orda,
2025-05-29 16:13:29,exa,abi sende nba 2k18 varmı yada başka nba oyunu,
2025-05-29 16:13:31,akcagok,boş yapma artık ya,
2025-05-29 16:13:36,akcagok,ver jedie geç,
2025-05-29 16:13:39,Sevchenko Valesquez,@Yusuf Özsoy baban yaşında varımdır rahat ol,
2025-05-29 16:13:40,boyozlar (BoyozlarTV),gözleme yicez mı,
2025-05-29 16:13:42,gökhan,poşette gözleme mi var,
2025-05-29 16:13:46,Ugur,Gökhan sus ,
2025-05-29 16:13:49,Yusuf Özsoy,işine bak canımısıkma ,
2025-05-29 16:13:56,Ünal Kılınç,TAŞ ÇATLASA 4 EDER,
2025-05-29 16:14:04,Funnyanimal,selamlar,
2025-05-29 16:14:07,gökhan,uğur hayırdır dostum modlar???,
2025-05-29 16:14:07,Bataryasıztelefon,oyun alınca fatura için bilgi girmek zorunda mı oluyoruz,
2025-05-29 16:14:11,ibrahim yılmaz,bu konuşan hırsız olabilir kendini gizliyor vs vs sıknıtılı,
2025-05-29 16:14:16,Kenan Cakmak,Ben Alıym hesabı söyle,
2025-05-29 16:14:20,Snojkopo7,abi kolonya mı gözleme mi ?,
2025-05-29 16:14:21,Herşey Burada,abi Amerika'dan pylsatin 5 geldi sttcam kaça satiyim,
2025-05-29 16:14:24,adNan,taner abi çok enerjik maşallah,
2025-05-29 16:14:29,boyozlar (BoyozlarTV),battefield 1 mı verdik çocuğa,
2025-05-29 16:14:30,Sevchenko Valesquez,sıkıyım canını ne yapcan senin yaşın kadar dağda mermi atmışlığım var,
2025-05-29 16:14:31,Bitcoin,tezgah bu Taner abi,
2025-05-29 16:14:33,akcagok,bu ticarethane zarar etmek üzerine kurulmuş.tek hedef yayın saati doldurmak,
2025-05-29 16:14:38,gökhan,punch verrr,
2025-05-29 16:14:41,Savierefootball,Adı yaşarmış,
2025-05-29 16:14:47,Ugur,Beyler sakin ne olıyoruz,
2025-05-29 16:14:47,Family Akova,Tezgah Lan Bu !,
2025-05-29 16:14:54,Erdem Kocyigit,Kral su olmuş üstün,
2025-05-29 16:15:00,İhsan Ay,Sa,
2025-05-29 16:15:02,Bilal,playstation mayfası,
2025-05-29 16:15:03,Behzat Tunahan,Abi tişört mu değişsen ,
2025-05-29 16:15:05,Taha Gök,çocuk niye linçleniyor,
2025-05-29 16:15:06,gökhan,uğur sen her şeye karışma,
2025-05-29 16:15:07,Ünal Kılınç,GÜLE GÜLE APAÇİ ADAM,
2025-05-29 16:15:13,Vluncy,1900 degilmiydi,
2025-05-29 16:15:15,Snojkopo7,chat sakin olun gözleme yiyin.,
2025-05-29 16:15:18,Mustafa ÇARPAR,:face-red-droopy-eyes::hand-pink-waving:,
2025-05-29 16:15:18,Bataryasıztelefon,oyun alınca fatura için bilgilerimizi vermek zorunda mı oluyoruz,
2025-05-29 16:15:27,Ugur,Tamam özür dilerim iyi izlemeler,
2025-05-29 16:15:28,Muro Tan,boş muhabbet,
2025-05-29 16:15:28,Furkaan,sa,
2025-05-29 16:15:33,Naros23,çok kurnaz,
2025-05-29 16:15:34,romibam,800 tl mi verdi BF 5 e o çocuk. dijital fiyatını bilmiyorlar heralde.,
2025-05-29 16:15:43,mert özkan,oyun satınca veriyorsun,
2025-05-29 16:15:44,gökhan,as hoş geldin Furkan,
2025-05-29 16:15:48,kırm gıven,susun bi,
2025-05-29 16:15:49,IB,Mayislar bizimdir ,
2025-05-29 16:15:50,The Sidar ,700 liralık oyunla 2000lik takas,
2025-05-29 16:15:56,Emirhan Yıldırım,Sakin olun mafialar dünya savaşı çıkmasın :Dd,
2025-05-29 16:15:58,insta @2fiwhs2,sa,
2025-05-29 16:16:00,Ugur,Gökhan abi kusura bakma,
2025-05-29 16:16:05,Emulatör Kralı,oyun satınca,
2025-05-29 16:16:07,Bataryasıztelefon,@mert özkan anladım teşekkürler,
2025-05-29 16:16:08,Flexin,@Bataryasıztelefon zabıta geldi kaçak oyun veriyor diye şikayet etmiş troll ün birisi ondan dolayı,
2025-05-29 16:16:10,BIG YASUO,oki doki chat bi türk kahvesi söyliyelim bebeklerim,
2025-05-29 16:16:11,orhun,battlefield v 279 tl psnde,
2025-05-29 16:16:14,cnavik,abi selamlar sevgiler saygılar öyküye selam gönderir misin seni çok seviyoruz iyi yayınlar <3,
2025-05-29 16:16:24,boyozlar (BoyozlarTV),ne aldık,
2025-05-29 16:16:28,Sinan Can,abi PlayStation 3 alıyor musun,
2025-05-29 16:16:29,KUZEN,neden kıcki bıraktı,
2025-05-29 16:16:30,Can,@Bataryasıztelefon alınca değil satınca belli bi miktar üstünde gider pusulası dolduruyor. Küçük miktarlarda doldurmuyor.,
2025-05-29 16:16:29,wilder,@orhun napsın satmasın mı adam,
2025-05-29 16:16:32,ibrahim yılmaz,oki dokiii,
2025-05-29 16:16:38,mert özkan,cd devri bitiyor zaten,
2025-05-29 16:16:39,Oğuzhan,"yayın açtığında kapıya '' youtube da canlı yayındayım, ses görüntü canlı yayına gidiyor '' yazısı asabilirsin.",
2025-05-29 16:16:41,ATLANTİS GAME,abi xbox oyunu veya konsolu alıyor musun birde pes2016 neymar edition cd sinie ne kadar verirsin acaba ,
2025-05-29 16:16:48,boyozlar (BoyozlarTV),ne aldık bir söyleyebilir mı,
2025-05-29 16:16:49,Snojkopo7,gözleme,
2025-05-29 16:16:53,cnavik,abi selamlar sevgiler saygılar öyküye selam gönderir misin seni çok seviyoruz iyi yayınlar <3,
2025-05-29 16:16:56,Bataryasıztelefon,"teşekkür ederim, sağolun",
2025-05-29 16:16:56,Lionel Tolunay,abi fifa 19 ne kadar?,
2025-05-29 16:16:59,YAVUZ YİĞİT KAĞITÇI,gozleme,
2025-05-29 16:17:00,gökhan,masa süper temiz,
2025-05-29 16:17:02,BERKE İPEK,kolay gelsin abi oyun ve konsol ticartinden başka ticartet yapıyormusun abi yoksa sadece bu mu ,
2025-05-29 16:17:03,Burak,Taner abi kolay gelsin ikinci el ps4 almak istiyorum ama nasıl bir yol izlemem gerektiğini bilmiyorum. Hangi kasayı almalıyım ve piyasa fiyatı ortalama ne kadardır. Bir de kırık ps4 cihaz önerir misin,
2025-05-29 16:17:03,Justech,“,
2025-05-29 16:17:03,BurhanTașçı,annesiz gitse max 800 verirdin:grinning_face_with_big_eyes:,
2025-05-29 16:17:06,John Smith,Final fantasy 7 çizik olması üzdü,
2025-05-29 16:17:06,Beyazit Can,Almanyadan selamlar abi,
2025-05-29 16:17:07,Erdem Mısırlıoğlu,:grinning_face: ,
2025-05-29 16:17:08,Caner Anıl,1900 tl idi,
2025-05-29 16:17:09,Onur Luv,Gözleme,
2025-05-29 16:17:12,İbrahimGnctrk,Welcome New Member!,
2025-05-29 16:17:12,KUZEN,@modaratör neden kıcki bıraktı,
2025-05-29 16:17:12,Sinan Can,abi PlayStation 3 alıyor musun,
2025-05-29 16:17:13,Cross,Naber sakallı dayı,
2025-05-29 16:17:15,Yılmaz,Valla abi seni sevmiyordum ama engellilere olan davranışların ve hediyelerden sonra kanım ısındı helal olsun sana,
2025-05-29 16:17:15,GloxY,Ps 5 için cd almak istiyorum izmirdeyim senden nasıl alabilirim reis senden almak istiyorum,
2025-05-29 16:17:17,Helen,temizle masayı abii,
2025-05-29 16:17:17,Nelo2s,h.o,
2025-05-29 16:17:18,Shorts Türk ,Abi bu warbandlar ne kadar neden kimse almıyor yaw gelsem oraya ilk alacağım oyun o ,
2025-05-29 16:17:18,ZAV,cu var mı abi,
2025-05-29 16:17:19,boyozlar (BoyozlarTV),ne aldık biri söyleyebilir mı,
2025-05-29 16:17:20,Ugur,Gökhan yas kaç abi,
2025-05-29 16:17:21,Mehmet Akif,istanbulun fethi kutlu olsun,
2025-05-29 16:17:26,Muhammed Gokkurt,gelen temiz oyunları hepsini direk rafa atsan iyi olur,
2025-05-29 16:17:28,Fatih Fırat,abi tshirt değiştir,
2025-05-29 16:17:29,THE EMA,epin sponsoru düşünüyor musun abi baya destek falan sunuyorlar,
2025-05-29 16:17:30,Aras Yılmaz,abi şu masayı bi düzenle tişört bi değiş bu ne rezilliktir ya,
2025-05-29 16:17:32,Samet Yeni,eyvah,
2025-05-29 16:17:33,Ghub,AHA KURYE,
2025-05-29 16:17:33,Kayra Karaoğlu,2. El ps4 2 kol kaça gider,
2025-05-29 16:17:34,Arda,burhan annesiz gitse almazdı dükkana 18den kucuk diye,
2025-05-29 16:17:39,boyozlar (BoyozlarTV),bize mı geldi motor,
2025-05-29 16:17:44,Adm Zmz,aha kurye,
2025-05-29 16:17:46,BurakYigit,:_mükemmel::_mükemmel::_mükemmel:,
2025-05-29 16:17:46,Snojkopo7,kahvaltıda gözleme iyi gider,
2025-05-29 16:17:49,Shorts Türk ,Abi bu warbandlar ne kadar neden kimse almıyor yaw gelsem oraya ilk alacağım oyun o,
2025-05-29 16:17:51,Cross,@Ugur satıştan vaz mı geçtin,
2025-05-29 16:17:53,Cem Söğüt (Kapoor),kurye geldi jdjdjddj,
2025-05-29 16:17:54,Burak,Taner abi kolay gelsin ikinci el ps4 almak istiyorum ama nasıl bir yol izlemem gerektiğini bilmiyorum. Hangi kasayı almalıyım ve piyasa fiyatı ortalama ne kadardır. Bir de kırık ps4 cihaz önerir misin,
2025-05-29 16:17:55,Lionel Tolunay,abi fifa 19 ne kadar?,
2025-05-29 16:17:55,gökhan,masa süper temiz reiz,
2025-05-29 16:17:55,mert özkan,572 yıl önce fethedilen ist fethi kutlu olsun,
2025-05-29 16:17:56,synco mystro,güzel abim bı t Shirt alsak,
2025-05-29 16:17:56,cnavik,taner abi sevgiler öyküye selam gönderebilir misin seni çok seviyoruz <3,
2025-05-29 16:17:57,ZAV,cuyu alır mısın abi,
2025-05-29 16:18:00,GloxY,Senden oyun almak şstiyorum ama izmirdeyim nasıl alabilirim,
2025-05-29 16:18:01,boyozlar (BoyozlarTV),abi kurye,
2025-05-29 16:18:03,EMİR GÜNGÖR,şu terlemene çare bul abi ya,
2025-05-29 16:18:04,Furkan736,:_geber::_geber::_esnafmodon:,
2025-05-29 16:18:06,caglarbaran,anne geldi masayı temizlemeye yine olmadı abi biz umudumuzu kestik masadan :grinning_face_with_smiling_eyes::red_heart:,
2025-05-29 16:18:06,Almina,Kurye,
2025-05-29 16:18:10,Ugur,Satıldı dostum 7 ye verdim,
2025-05-29 16:18:11,black wolf,Niye kaptırıyon kendini birşey anlatırken,
2025-05-29 16:18:12,synco mystro,t Shirt Abi,
2025-05-29 16:18:13,Flexin,bize gelmedi galiba,
2025-05-29 16:18:14,Reddep,cu ,
