datetime,author,message,superChat
2025-06-05 15:41:16,Eren Y.,Taner abi şu arkada ki skyrimi düzeltir misin alt rafta :),
2025-06-05 15:41:21,AHMET CAN ÇUFADAR,Neden 1 yıl değilde 6 ay garanti veriyorsun ,
2025-06-05 15:41:29,Batuhan Tafracı,cümleten selmalar,
2025-06-05 15:41:38,Arda',ps4 slim fiyat ne,
2025-06-05 15:41:41,kano,aleyküm selam,
2025-06-05 15:41:41,SlenTT,Ps5 satıyor mu taner abi ,
2025-06-05 15:41:48,ilkim etem,Selamlar Saygilar Taner abi,
2025-06-05 15:41:51,Yedekhesap Yesekhesap,:_geber::_geber::_geber::_geber:,
2025-06-05 15:41:55,Feqan Mustafayev,@SlenTT yok,
2025-06-05 15:41:56,Alper Bahadır,senin işin ne onları boş vakitte test edip üstüne yazsana,
2025-06-05 15:42:00,cenk zortuna,OYUN OYNANMADIĞI SURECE FAN ÇALIŞMAZ ZATEN GRAFİK İŞLEM YAPTIĞI ZAMAN FAN AÇILIR BOYLE TEST EDERSEN FAN SESINI ZAten cok az duyarsın cıhazı yormangerek gercek test ıcın ,
2025-06-05 15:42:04,Scrapmaker,Taner abi ps5 nfs unboundu kaca satiyosun,
2025-06-05 15:42:06,Asil Poyraz,@Marcod yetkili satıcı değil kendi 6 ay veriyor ama bir sorun olurda yine yardım eder benim arkadaşıma etmişti,
2025-06-05 15:42:08,melisa nur bingöl,slim yok demişti geçen,
2025-06-05 15:42:09,Senpai,sa,
2025-06-05 15:42:10,fettah yağız aydınel,abi ps3 oyunları alır mısın acaba elimde 10 15 tane oyun var pes 2014 falan @Konsol Oyun,
2025-06-05 15:42:16,Eren Y.,Taner abi şu arkada ki skyrimi düzeltir misin alt rafta :),
2025-06-05 15:42:17,Taha ,İyi bayramlar abi nasılsın ,
2025-06-05 15:42:23,Emirhan ,Abi 2.el xbox series s ne kadar ,
2025-06-05 15:42:29,PERKSET,Sıhhatler olsun.,
2025-06-05 15:42:31,Typh4on,abi kurban kescenmi,
2025-06-05 15:42:35,HeLL GT,abi kurban kescen mi,
2025-06-05 15:42:39,Turhan Emir,sağdaki tv çalışmıyo mu abi,
2025-06-05 15:42:42,LIGHTOFGOD,kral aldığın ürünlerin bakımını yapıp niye satmıyorsun? ,
2025-06-05 15:42:43,AyhanNesirov,abi namaz kiliyonmu,
2025-06-05 15:42:44,😸MegaLnd😸,as,
2025-06-05 15:42:45,Asil Poyraz,@Eren Y. Takıntılıyız herhalde benimde ikidebir gözüm ona kayıyor hahahaha,
2025-06-05 15:42:47,İSG Günlükleri ,olabilir,
2025-06-05 15:42:48,baxdet,Welcome to Okey - Esnaf Mode On!,
2025-06-05 15:42:50,Pxtv1,GTA 6 satişlar ne zaman ,
2025-06-05 15:42:51,UTKU,Abi kurban kescen mi,
2025-06-05 15:42:57,BATIKAN,abi kurban kescen mi,
2025-06-05 15:43:02,modrıx.bs14,abi kurban kescenmı,
2025-06-05 15:43:06,HeLL GT,kurban abi kescen mi,
2025-06-05 15:43:06,baxdet,:_esnafmodon::_esnafmodon::_esnafmodon::_asya::_asya::_asya:,
2025-06-05 15:43:07,Berat Kaan,cihazlar oyuna göre değişmiyor mu abi rdr çok daha fazla fan sesi yaptırır,
2025-06-05 15:43:08,fettah yağız aydınel,abi ps3 oyunları alır mısın acaba elimde 10 15 tane oyun var pes 2014 falan @Konsol Oyun,
2025-06-05 15:43:17,Turkeryoutube,neden kesmiyorsun abii,
2025-06-05 15:43:20,Levien,haydaa,
2025-06-05 15:43:20,Emirhan ,Abi,
2025-06-05 15:43:20,Murat Karakartal,Welcome New Member!,
2025-06-05 15:43:21,melisa nur bingöl,bak işte la olum sizenee,
2025-06-05 15:43:22,Onur ,neden kemiyorsun,
2025-06-05 15:43:22,Asil Poyraz,@Konsol Oyun Skyrimi düzeltir misin abi eğik duruyor ,
2025-06-05 15:43:26,kraloyuncu,ne yapıyoruz suan abi,
2025-06-05 15:43:28,BATIKAN,afrikaya kurban bağısı akar,
2025-06-05 15:43:28,Z4Akbulut BmwM6,Abi kurban kesçenmi ,
2025-06-05 15:43:32,jokemoke241,Taner Abim yanlış anlama ama biraz göbek yapmışsın :rolling_on_the_floor_laughing: bendede var. Gözleme fazla kaçırmışsın galiba chat gazına gelince :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-06-05 15:43:36,Scrapmaker,Olum imkani yoktur niye kesmesin adam,
2025-06-05 15:43:37,Levien,niye kesmiyosun ağabey o kadar paran var,
2025-06-05 15:43:41,Eren Y.,Taner abi şu arkada ki skyrimi düzeltir misin alt rafta ,
2025-06-05 15:43:44,fettah yağız aydınel,abi ps3 oyunları alır mısın acaba elimde 10 15 tane oyun var pes 2014 falan @Konsol Oyun,
2025-06-05 15:43:43,Cihat Yavuz,Hayırlı işler büyük üstad,
2025-06-05 15:43:49,Şevket,Adam bir şey alırken kaç bin kere düğünüyo kurbana paramı vericek,
2025-06-05 15:43:51, 𝘈𝘳𝘵𝘩𝘶𝘳 𝘋𝘢𝘺𝘯𝘦,size mi soracak kesmek için,
2025-06-05 15:43:52,LIGHTOFGOD,"herkesin dini kendine, saçma soruılar sormayın",
2025-06-05 15:43:52,El Capitan,abi dükkanın sadakasi kurbanını kesmeni tavsiye ederim,
2025-06-05 15:43:56,Güney Şen,Sizene oğlum neden kesmiyorsa siz Allah mısınız sorguluyorsunuz,
2025-06-05 15:43:56,Mert Can,Sizene birader kesmediği sizi ilgilendirmiyor,
2025-06-05 15:43:56,Feqan Mustafayev,ses patliyo abi,
2025-06-05 15:44:00,Turkeryoutube,@jokemoke241 kardeşim sürekli niye yazıyon,
2025-06-05 15:44:04,Aytug,taner abi naber,
2025-06-05 15:44:08,Marcos,Neden 1 yıl değilde 6 ay garanti veriyorsun,
2025-06-05 15:44:09,Asil Poyraz,@Konsol Oyun Skyrimi düzeltir misin abi eğik duruyor fazla gözüme batıyorda kusuruma bakma,
2025-06-05 15:44:10,Eren Y.,Taner abi şu arkada ki skyrimi düzeltir misin alt rafta ,
2025-06-05 15:44:10,FinestTheFlex,alt raftaki skyrimi düzelt abi lütfen,
2025-06-05 15:44:10,Huseyin Gaymaz,Iyisin be abii,
2025-06-05 15:44:10,ineffable,"sevmediğim kişileri ""akraba"" diye adlandırmışlar, bayramda da onların yanına gideceğim, bu zülüm değil de nedir ? :grinning_face: ",
2025-06-05 15:44:11,Baran Weezy,nba 2k18 ne kadar taner abi,
2025-06-05 15:44:12,Okan Alagöz,kel abiii,
2025-06-05 15:44:12,kano,"özel sorular sormayalım, anlayışlı olalım lütfen",
2025-06-05 15:44:14,baxdet,:_mükemmel::_asya::_mükemmel::_asya: abi selamlar kolay gelsin,
2025-06-05 15:44:15,Yağız Yılmaz,Hayırlı işler taner abi sevdiklerinle beraber iyi bayramların olsun,
2025-06-05 15:44:20,Moritz Volz,okidoki,
2025-06-05 15:44:20,modrıx.bs14,aman ye gitsin abi,
2025-06-05 15:44:21,Mete,abi çaycının ciroyu 2 katına çıkarıyorsun:grinning_face_with_big_eyes:,
2025-06-05 15:44:21,AVCI,sakalları kes,
2025-06-05 15:44:23,fettah yağız aydınel,abi ps3 oyunları alır mısın acaba elimde 10 15 tane oyun var pes 2014 falan @Konsol Oyun,
2025-06-05 15:44:23,Turan Özalp,Yayın kaça kadar abi,
2025-06-05 15:44:25,emir Can,Nba2k23 ne kadar olur verirsen abi ,
2025-06-05 15:44:27,besyoyolu7,İçi açılmışların ne gibi bir sıkıntısı olabilir?Macunları yenilenmiş fanları temizlenmiş bir cihaz vermek daha iyi değil mi? Yoksa hile hurda dönüyor da oyüzden mi alıp satımını yapmıyorsunuz?Sevgiler,TRY 219.99
2025-06-05 15:44:29,Rıza Eren ,abi amazonda ps4 kol kablosu 26 lira hypergear,TRY 22.00
2025-06-05 15:44:29,Levien,@Scrapmaker adamın minimum 6-7 milyon liralık oyun playstation koleksiyonu var ,
2025-06-05 15:44:29,Batuhan GÜNDÜZ,Abi sakalı toplayınca çok iyi olmuş ,
2025-06-05 15:44:32,zafer varhan,abi gozleme yemek zayiflatir,
2025-06-05 15:44:33,Z4Akbulut BmwM6,Abi sana bi 100 bin tl dana verelim anca yeger,
2025-06-05 15:44:33,Asil Poyraz,@Konsol Oyun Skyrimi düzeltir misin abi eğik duruyor ,
2025-06-05 15:44:36,Squ,daha fazla patlamaya başladı,
2025-06-05 15:44:37,Berat Kaan,abi cihazlar oyuna göre değişmiyor mu rdr çok daha fazla fan sesi vermez mi,
2025-06-05 15:44:43,Emirhan ,Abiii 2.el series s ne kadar,
2025-06-05 15:44:45,Musa KIZIL,abi ses çok bozuk geliyor,
2025-06-05 15:44:45,Mazlum Oğuz,Pes5 elinde var mı abi varsa fiyat nedir ?,
2025-06-05 15:44:47,hakan vurgeç,tuzladan selamlar sevgiler,
2025-06-05 15:44:47,Enes Yapıcı,abi ps4 almayı düşünüyorum ne kadar bulabilirim,
2025-06-05 15:44:48,Rəsul Allahquliyev,Ses çok patlıyor abi,
2025-06-05 15:44:48,Tekno Kutu,Sakalları yanlardan biraz daha inceltseydin daha çok iyi olurdu :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,
2025-06-05 15:44:48,stace,"Taner abi geçen pazar geldim sana xbox one için oyun satışın varmı diye sormuştum. elimde 2 xbox one kolu var tamire muhtaç 1 tblik konsolu ve kinecti var gta 5, cod infinite warfare,pes16 temiz cdler",
2025-06-05 15:44:49,kraloyuncu,kac paraya kesersin sakalları ,
2025-06-05 15:44:51,artjeisu,ses hala patlıyo,
2025-06-05 15:44:58,BATIKAN,o çikolatalar yüzünden obezite olcan abi,
2025-06-05 15:45:01,Mehmet Ali Alma,Sakalları toparlamışsın yakışmış abi,
2025-06-05 15:45:02,Turkeryoutube,kötüüü,
2025-06-05 15:45:03,Aqali,cok az,
2025-06-05 15:45:03,Skyrel,çok azaldııııı,
2025-06-05 15:45:04,a real crusader,iyi,
2025-06-05 15:45:04,Poyraz Killer,COK İYİ,
2025-06-05 15:45:06,tolga denizli,az,
2025-06-05 15:45:06,Ayberkbey,az,
2025-06-05 15:45:07,sensizim,Dün ki yayında baya linç yedin haberin var mı abi 60 oyunu almamak büyük hata oldu . Çok güzel oyunlar vardı baya kar edebilirdin. Bu fırsatı Büyük kaçırdın bence abi @konsoloyun,
2025-06-05 15:45:07,Feqan Mustafayev,daha iyi abi,
2025-06-05 15:45:08,Onur ,az,
2025-06-05 15:45:08,Cihat Yavuz,azalltın abi,
2025-06-05 15:45:08,FinestTheFlex,alt raftaki skyrimi düzelt abi lütfen,
2025-06-05 15:45:08,Arap Hasan,az,
2025-06-05 15:45:08,HeLL GT,abi şekerleri tedarik mi aldın marketten mi,
2025-06-05 15:45:08,modrıx.bs14,ıyı,
2025-06-05 15:45:10,Melih Can Öztaş,ses kısık,
2025-06-05 15:45:10,Yunus Osmanoglu,dusuk,
2025-06-05 15:45:10,Mustafa Can,Kötü,
2025-06-05 15:45:11,eylulbutsep,:hand-pink-waving:,
2025-06-05 15:45:11,Mete,az ,
2025-06-05 15:45:11,Alper Bahadır,gitti ses sadece,
2025-06-05 15:45:11,jokemoke241,Süper ses ,
2025-06-05 15:45:11,Levien,çok az,
2025-06-05 15:45:12,Emre Şahin,azaldi ama net,
2025-06-05 15:45:12,Wintox,az,
2025-06-05 15:45:13,tank,az,
2025-06-05 15:45:13,Kadir Köse,kısık,
2025-06-05 15:45:15,VQ37VHR Amerika,cok kotu,
2025-06-05 15:45:15,AyhanNesirov,azaldıl,
2025-06-05 15:45:15,cenk zortuna,çok kötü ,
2025-06-05 15:45:15,Đeimos,az,
2025-06-05 15:45:16,eren can,az,
2025-06-05 15:45:17,hakan vurgeç,tuzladan selamlar sevgiler hayırlı bayramlar dilerim şimdiden,
2025-06-05 15:45:17,Funnyanimal,kısık,
2025-06-05 15:45:18,Huseyin Gaymaz,Az ,
2025-06-05 15:45:19,Mert Temizer,Bu yayın uygulamasının adı ne,
2025-06-05 15:45:19,MR. ENES,az,
2025-06-05 15:45:20,baxdet,:_geber:,
2025-06-05 15:45:20,HAKANFLIX,@besyoyolu7 suistimal edilme ihtimali inanılmaz yüksek olduğu için tercih etmiyor,
2025-06-05 15:45:20,Taha ,İyi abi az falan değil,
2025-06-05 15:45:20,yunus emre gürsel,az abi,
2025-06-05 15:45:20,Xiyaleve,öok az,
2025-06-05 15:45:21,Mustafa Büyükatçeken,kısık,
2025-06-05 15:45:21,JAY JAY ,az oldu böyle,
2025-06-05 15:45:21,Tekno Kutu,Sakalları yanlardan biraz daha inceltseydin daha çok iyi olurdu :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,
2025-06-05 15:45:22,Levien,ses çok az,
2025-06-05 15:45:23,Metin Tanya,Abi bayram akşamı bugün git dinlen oraktan takipçini ,
2025-06-05 15:45:24,Asil Poyraz,@Konsol Oyun Alt raftaki Skyrimi düzeltir misin abi eğik duruyor göze çok batıyorda :grinning_face_with_sweat:,
2025-06-05 15:45:24,Mert Temizer,Obs deil,
2025-06-05 15:45:26,Murat Nehir,ses azaldı abi,
2025-06-05 15:45:27,Berat,selamun aleyküm yolum oralara düşerse uğramak isterim abimm,
2025-06-05 15:45:28,YorumDoz,Ses az ise gain arttırman lazım abi,
2025-06-05 15:45:28,Rengªr,çok iyi,
2025-06-05 15:45:33,asaf0440,abi naber kolay gelsin şimdiden hayırlı bayramlar,
2025-06-05 15:45:38,a real crusader,az diyeceğinize sesi açın ,
2025-06-05 15:45:45,Mehmet Cansız,,TRY 4.99
2025-06-05 15:45:52,Ilhan,lan cıhazınızın sesını acın,
2025-06-05 15:45:53,Alper Bahadır,var ya masada last of us,
2025-06-05 15:45:53,stace,"Xbox One 1TB + 2 tane LB tuşu hasarlı Kol + GTA 5, COD İnfinite Warfare, PES2016, Minecraft Temiz CD var ve kinect var kaça alırsın abi",
2025-06-05 15:45:54,Mustafa Can,Kötü ya,
2025-06-05 15:45:55,Mert Temizer,Yayın uygulamasının adını bilen var mı,
2025-06-05 15:45:57,S+FA,uncher nasıl oyun,
2025-06-05 15:45:58,Scrapmaker,@Levien kanka adamin imkani yok demek genel anlamda imkani yok demek değil ki adamin kurbana vericek maddi durumu yoktur zamani yoktur. 6-7 milyonluk ps koleksiyonuyla büyük bas alinmiyor ayrica,
2025-06-05 15:46:00,Metin Tanya,Abi bayram akşamı bugün git biraz dinlen ,
2025-06-05 15:46:02,kafanı sız. ,abi cevap verir misin lutfen cd yerine oyun sokarmısıj nasıl yapılcagını bilmiyorum,
2025-06-05 15:46:09,Turkeryoutube,ses kötü yaw,
2025-06-05 15:46:10,Berat Şamil Kozkanç,sa,
2025-06-05 15:46:10,Mete,cihazın sesi full kulaklıkla izlşiyorum yine az???,
2025-06-05 15:46:12,Ramazan ŞAHİN,Abi masada,
2025-06-05 15:46:21,PÖH- Pubg,MASANIN USTUNDE LASTOFAS VAR,
2025-06-05 15:46:23,besyoyolu7,"@HAKANFLIX ne gibi bir suistimal, ne yapıyorlar cihaza?",
2025-06-05 15:46:30,Alper Bahadır,last of us masada var ya alooooo,
2025-06-05 15:46:34,Alican Oztuna,ses kotulesti gibi,
2025-06-05 15:46:35,eren can,ses çok az,
2025-06-05 15:46:40,MR. ENES,az,
2025-06-05 15:46:43,Mete,ses az,
2025-06-05 15:46:45,Mehmet Cansız,,TRY 4.99
2025-06-05 15:46:45,ekkehaard,ses nasıl az olum sagır mısınız ,
2025-06-05 15:46:47,Absentf,ses gg,
2025-06-05 15:46:48,artjeisu,sesi açın?,
2025-06-05 15:46:50,Levien,@Scrapmaker tek başına kimse büyükbaş kesmiyo zaten şurdan 3 tane playstation satsa koyun kuzu bişeyler keser zaten olay imkan değil başka birşey vardır,
2025-06-05 15:46:52,Semih Efe,Haberi var masadakinden,
2025-06-05 15:46:57,emirdoganart,ses az maz değil iyi,
2025-06-05 15:47:03,Çağatay Çetin,ses tertemiz arkadaşlar diğerindede dip ses geliyor,
2025-06-05 15:47:07,Mehmet Cansız,,TRY 4.99
2025-06-05 15:47:11,HeLL GT,abi şekerler tedarik mi aldın marketten mi ,
2025-06-05 15:47:13,eren can,ses gg,
2025-06-05 15:47:17,Mehmet aykut,Ses iyi,
2025-06-05 15:47:19,Mete,yaw ses full yine az çok biliyonuz ya,
2025-06-05 15:47:21,Muhammet Özçevik,s.aaaa,
2025-06-05 15:47:24,Erdem Mısırlıoğlu,ses az gibi,
2025-06-05 15:47:25,Alper Bahadır,adama 1.5 yap,
2025-06-05 15:47:29,HALİL OSANMAZ,Selam abim,
2025-06-05 15:47:34,Hanife,Biz bir kere gelmiştik oki doki bize kolonya sıkmısti,
2025-06-05 15:47:36,Alican Oztuna,Su an iyi ama ses seviyesi az,
2025-06-05 15:47:41,Çağatay Çetin,ses tertemiz arkadaşlar diğerindede dip ses geliyor..,
2025-06-05 15:47:44,Semih Efe,Ses normal nasıl az geliyo size,
2025-06-05 15:47:46,Buddsss,Hayırlı işlerin olsun abicim bayramın mübarek olsun sakalının hayranıyım :),TRY 220.00
2025-06-05 15:47:47,a real crusader,git düzgün cihaz al o zaman ses iyi fulleyince,
2025-06-05 15:47:51,Scrapmaker,@Levien adamin yayinlarini duzenli izlemiyom valla ne kadar satis yapiyo bilmiyom ama harcamalarindan sonra karinin o kadar buyuk olacahini dusunmuyorum sahsen,
2025-06-05 15:47:53,RxRush,Abi sesi biraz arttırırmısın=,
2025-06-05 15:47:54,eren can,ses çok az,
2025-06-05 15:48:05,Mete,bilgisayardan izliyorum kardeşim,
